toi,tid,tfopwg_disp,pl_orbper,pl_trandep,pl_trandurh,pl_tranmid,pl_rade,pl_insol,pl_eqt,st_tmag,st_teff,st_rad,st_logg,st_dist,ra,dec
175.02,307210830,CP,7.4507305,1542.0,0.475,2460039.154503,3.04528,1.96064,329.0,9.41242,3469.0,0.31,4.9401,10.6194,124.53286,-68.314466
175.03,307210830,CP,2.2531062,682.3972723,0.9939837,2458354.907237,0.826635,24.4782213,567.3025213,9.41242,3469.0,0.31416,4.9401,10.6194,124.53286,-68.314466
1750.01,237099296,PC,11.3373614,1194.0451617,2.8611319,2459663.822557,2.619494,33.3520232,612.9150641,11.7077,4765.0,0.768675,4.55138,162.46,240.301978,68.9373
1751.01,287080092,CP,37.4685042,429.0,7.685,2460607.061003,2.56325,192.521,1037.0,8.80616,6114.0,1.27,4.293,113.335,243.488853,63.53353
1752.01,287139872,CP,0.9351891,1150.2871156,0.7694649,2459662.731174,1.8032935,194.1728744,952.065635,12.7463,3652.0,0.526987,4.71387,103.021,253.461486,60.70962
1752.02,287139872,CP,32.7135406,1469.2598788,5.075467,2458704.636574,2.4202837,1.6972705,291.1102616,12.7463,3652.0,0.526987,4.71387,103.021,253.461486,60.70962
1753.01,289580577,CP,5.3846239,630.6901313,3.2617296,2459653.733754,2.6170633,237.9959598,1001.7564461,11.2078,5700.0,0.959022,4.48088,226.671,252.469835,61.173577
1754.01,332477926,PC,16.2143217,1553.7064339,3.8395249,2459662.802223,2.8235075,6.3061639,404.1671972,11.7229,3849.0,0.593295,4.65688,81.5511,265.59431,57.447771
1755.01,356978132,APC,60.1848926,2242.0,3.546,2460644.817094,11.0047,21.2072,597.0,9.90051,6499.0,1.27,4.35362,205.933,273.781707,56.878102
1756.01,364074068,PC,2.7830114,916.2640701,1.7406295,2458764.851874,1.7104603,55.5823764,696.3924073,12.0948,3756.0,0.562607,4.68309,86.7159,306.328774,77.636412
1757.01,367753709,PC,2.125687,570.6858828,1.4649664,2459633.261116,1.6780073,209.8814988,970.7631647,11.2906,4428.0,0.707159,4.57977,104.346,255.400714,79.067126
1757.02,367753709,PC,5.0097113,560.4159621,0.9457107,2458685.759866,1.6316574,66.920057,729.4723335,11.2906,4428.0,0.707159,4.57977,104.346,255.400714,79.067126
1758.01,367858035,CP,20.7051499,1822.0,3.348,2460421.696841,3.39245,13.1989,531.0,10.0907,5169.0,0.81,4.57,96.6215,354.741581,75.685232
1759.01,408636441,CP,18.8500438,2610.0,3.407,2460404.266149,3.09094,5.95531,435.0,9.92838,3960.0,0.63,4.62853,40.0654,326.851662,62.753816
176.01,272086159,FP,16.155373,71225.723174,1.556705,2458649.291373,10.424281,1.8460086,297.2885497,13.4004,3270.0,0.271,4.98242,65.9528,115.003473,-72.205678
1760.01,420112587,FP,11.062666,4957.8780942,2.0842156,2458691.531496,2.6437021,1.7628857,293.8838939,12.4989,3212.0,0.254522,4.98029,30.5373,290.173976,73.195993
1761.01,424391516,PC,11.5922513,373.1625573,3.4868947,2459714.913736,2.4230886,174.3466841,926.7725725,10.5951,6311.0,1.19407,4.37813,242.537,281.577645,75.303367
1762.01,435680451,PC,24.141229,1612.7795426,3.069765,2458810.921261,4.0770689,38.9416122,637.122924,10.5949,6156.0,0.94842,4.55262,174.195,17.915004,79.165492
1763.01,441739871,PC,3.797872,1501.0825028,1.0636976,2458684.788007,1.9296055,22.3746156,554.7006125,12.8123,3520.0,0.472869,4.76125,88.0677,259.564164,74.302721
1764.01,1551345500,PC,47.3860753,19550.0,1.81,2459744.020242,9.77368,0.636581,248.0,11.2018,4415.0,0.62,4.69831,87.2876,277.29301,55.313107
1765.01,272672133,PC,3.493958,3650.0,1.961,2459690.102516,5.65971,156.241,984.0,11.7176,5203.4,0.9,4.47,229.44,234.241791,67.452579
1766.01,67666096,KP,2.7033942,10340.0,2.927,2459635.207263,16.72,1704.57,1790.0,9.43351,6518.0,1.61,4.15,210.252,148.643119,40.387945
1767.01,8767448,KP,4.3532339,10270.0,3.869,2458892.510627,16.2509,617.309,1388.0,9.98111,5914.0,1.59,4.07,227.537,140.102965,33.882329
1768.01,137906197,CP,7.3377236,795.0,4.243,2460331.444718,3.2807,998.435,1566.0,9.91008,5994.0,1.1,4.4,157.597,152.102783,55.53996
1769.01,287225295,APC,0.6097554,670.0,0.416,2460338.470141,3.5774,1086.19,1599.0,9.4819,5493.0,0.89,4.52,90.6965,144.000344,51.607784
177.01,262530407,CP,2.8531016,1547.1068927,1.263753,2460204.963281,2.1060476,42.2345985,650.1848446,9.49275,3703.0,0.52,4.76229,22.4751,20.438428,-46.714723
1770.01,457138169,FP,1.0924536,874.580104,1.2245785,2459605.893177,6.5935026,5898.9818226,2235.1877779,9.22437,6273.0,1.4487799,4.2,163.438,141.367951,50.908874
1771.01,252479260,KP,3.2122302,14429.0,2.653,2460362.105227,13.0356,325.569,1183.0,9.007,5357.7,1.04,4.37,81.7647,155.681459,50.128711
1772.01,85293053,CP,8.0542207,706.8165307,3.0287161,2459628.849872,2.8337706,140.2332705,877.6725493,9.3523,5583.1,0.995254,4.44,97.7562,156.837704,34.39095
1772.02,85293053,PC,,2162.8449313,5.3489749,2459618.707643,4.7263644,102.5780334,811.6771905,9.3523,5583.1,0.995254,4.44,97.7562,156.837704,34.39095
1773.01,332064670,KP,0.7365463,384.6733121,1.5732208,2458870.692828,2.0231121,2657.8322415,1831.2668801,5.2058,5250.0,0.963515,4.42,12.5855,133.146837,28.329815
1774.01,4897275,CP,16.7100422,615.2873631,5.4004652,2458872.341155,2.7396616,73.7609475,747.4400609,7.6474,5853.7,1.09271,4.38636,53.974,148.161931,35.111008
1775.01,9348006,CP,10.2405483,9950.0,3.538,2459635.364326,8.69623,55.4426,760.0,10.9184,5251.0,0.84,4.54337,149.234,150.115101,39.457751
1776.01,21535395,CP,2.8009915,204.8553325,1.4985399,2458871.488566,1.4033915,560.3349224,1240.8853925,7.6586,5723.87,0.945408,4.49543,44.647,164.777291,40.983718
1777.01,29191624,CP,14.6503935,330.0,2.08,2459635.116524,1.81908,18.7938,580.0,8.737001,5859.45,0.98,4.4776,79.7665,151.807032,46.114881
1778.01,39699648,CP,6.5273884,415.430891,3.1190657,2458875.997532,2.8972637,413.1007903,1149.830319,8.4594,6023.0,1.32944,4.23995,99.451,136.777644,46.672425
1779.01,67646988,KP,1.8817191,99270.0,1.236,2459633.119867,10.9698,22.5072,606.0,12.4368,3138.0,0.31,4.91873,33.928,147.768528,35.968556
178.01,251848941,CP,6.5578513,1596.0,2.08,2460196.437088,2.54474,24.9125,622.0,10.42,4111.0,0.66,4.55528,62.699,7.302011,-30.454116
178.02,251848941,CP,20.708504,1657.067907,2.236524,2458354.55219,3.751004,19.4977725,535.9397866,10.42,4111.0,0.701202,4.55528,62.699,7.302011,-30.454116
178.03,251848941,CP,9.9616347,1084.4327062,2.4648052,2458362.954199,2.2807327,21.8201851,551.2319188,10.42,4111.0,0.660806,4.55528,62.699,7.302011,-30.454116
178.04,251848941,KP,3.2384253,532.7580623,1.9941055,2458356.107512,1.5148369,97.6159379,801.6779386,10.42,4111.0,0.660806,4.55528,62.699,7.302011,-30.454116
178.05,251848941,KP,15.2321843,1228.5332287,2.5318138,2458364.914977,2.6196767,0.6070922,225.1300261,10.42,4111.0,0.660806,4.55528,62.699,7.302011,-30.454116
1780.01,99834717,KP,1.7063264,10980.0,1.359,2459632.745042,10.1999,235.772,1091.0,12.212,4974.0,0.9,4.44059,262.706,165.167198,64.963845
1781.01,137881699,KP,2.9720774,6440.0,4.41,2459633.496924,15.6498,1939.51,1848.0,12.5119,6101.12,1.95,3.92024,935.456,150.572626,53.950824
1782.01,160045097,CP,4.9877056,1192.3398198,2.2769107,2459635.737444,2.4703077,56.0452278,697.8376698,11.3069,4336.0,0.668693,4.62012,95.2649,213.078772,74.411791
1835.02,347332255,PC,,886.4838237,3.9454498,2458937.873023,2.5398986,48.4006234,672.7171326,7.6621,5297.0,0.782479,4.61016,32.1585,189.839224,20.027338
1836.01,207468071,CP,20.3807824,2371.5221505,6.6590149,2458933.167227,8.2227994,153.5184581,897.7592727,9.29416,6351.0,1.61988,4.12,191.649,245.907924,54.690077
1836.02,207468071,FP,1.7727505,243.0,1.519,2460477.136269,2.73549,2981.98,2058.0,9.29416,6351.0,1.62,4.12,191.649,245.907924,54.690077
1837.01,144441148,APC,5.8182239,1069.5709916,1.1943658,2458931.250769,7.8231031,1053.479741,1453.0357399,8.70842,5961.28,1.99038,3.87842,159.375,207.905911,33.49239
1838.01,162689341,KP,2.1747062,11173.1929564,2.846111,2459717.232201,14.231871,1622.2528254,1618.6367047,12.423,6046.76,1.2561899,4.28918,575.889,246.69204,51.041133
1839.01,381714186,PC,1.4238067,721.0458571,1.5009585,2459690.241643,2.6855348,921.846663,1405.3497526,10.2173,5382.69,0.848099,4.55152,116.086,196.833111,5.852046
184.01,300871545,FP,4.8170684,23137.3629965,3.1822663,2460186.764732,24.4342674,952.2769628,1416.8065929,10.0433,6380.0,1.44956,4.24852,247.441,117.657401,-70.533461
1840.01,165987272,KP,7.8456075,7020.0,5.892,2459658.642419,14.2866,718.188,1442.0,9.8469,6266.0,1.65,4.08874,240.726,195.981836,30.640145
1841.01,168699373,KP,4.3011975,22050.0,2.982,2459688.443452,15.3684,185.119,1027.0,12.4474,5115.16,1.03,4.34437,347.85,213.14386,47.014783
1842.01,404505029,CP,9.5739531,3170.0,4.172,2459680.103432,12.4956,354.639,1208.0,9.26733,6115.0,2.05,3.87646,223.465,201.962655,9.030644
1843.01,258871793,FP,9.1469122,8770.0961182,4.618497,2458931.120722,12.7002634,235.6892132,999.320223,12.6445,5954.0,1.2752,4.26,627.627,287.894787,66.328065
1844.01,198108326,KP,3.2130578,22530.0,2.169,2459685.398095,11.0975,118.075,918.0,11.7551,4652.87,0.7,4.61265,142.751,209.388645,43.49331
1845.01,272758199,PC,3.6610026,18701.4218317,2.6047415,2459666.132177,13.3480688,305.2117259,1066.031538,12.889,5271.0,0.943402,4.44,418.239,237.317086,71.442944
1846.01,198385543,CP,3.9306746,1637.1984269,1.4305142,2459884.349803,1.7902006,17.7418678,523.4432264,11.8467,3512.0,0.411452,4.81618,47.2496,257.954965,54.527848
1847.01,54002556,KP,35.4557945,9890.0,3.867,2459099.821541,8.9807,9.24196,485.0,11.6235,5076.0,0.83,4.53,190.422,23.52145,-14.419149
1847.02,54002556,PC,12.7645811,3000.0,2.132,2459130.150082,4.21676,15.1947,550.0,11.6235,5076.0,0.83,4.53,190.422,23.52145,-14.419149
1848.01,219824469,FP,5.4809161,2770.0,5.031,2459661.07431,8.64837,856.944,1507.0,10.5038,5923.0,1.62,4.05,296.945,204.440006,48.250123
1797.01,368435330,CP,3.6451549,780.0,2.055,2459631.901476,2.99324,283.719,1143.0,8.6259,5922.0,1.05,4.43,82.3432,162.776697,25.641065
1797.02,368435330,CP,1.0376109,210.0,1.588,2459635.926283,1.53671,2287.71,1926.0,8.6259,5922.0,1.05,4.43,82.3432,162.776697,25.641065
1798.01,198153540,CP,8.0214735,882.3089291,3.2087652,2458741.600395,2.3381058,69.7589934,737.0887807,10.5191,5165.2,0.784618,4.59,113.181,211.093937,46.519283
1798.02,198153540,CP,0.4378083,290.8856184,1.1404291,2458739.074846,1.374002,3369.4605233,1943.1657306,10.5191,5165.2,0.784618,4.59,113.181,211.093937,46.519283
1799.01,8967242,CP,7.093853,284.2381135,2.5107626,2458904.815773,1.6277147,163.4661355,911.9619079,8.3662,5690.0,0.956941,4.48062,62.1274,167.232915,34.303015
180.01,51912829,APC,0.8353899,2265.3656619,1.0385175,2458325.896392,10.0508253,17113.247799,2917.1103577,9.5183,6082.0,2.0701201,3.77654,264.72,14.298639,-67.496189
1800.01,17993892,KP,4.1244833,9590.0,3.567,2459632.338336,12.4249,459.542,1289.0,11.1065,5634.0,1.26,4.24009,277.278,171.274935,41.028021
1801.01,119584412,CP,10.6439385,1240.0,2.713,2459648.619735,1.98891,10.7276,504.0,9.85623,3815.0,0.55,4.69775,30.6796,175.575599,23.027033
1802.01,138762614,PC,16.7961107,1816.2755985,3.4989302,2458904.154502,2.5066457,5.9204002,397.8391483,11.1341,3859.0,0.582436,4.66612,60.6931,164.255313,24.882338
1803.01,144401492,PC,12.8858629,3170.0,2.098,2459659.055645,4.21693,18.3406,576.0,11.1476,4868.61,0.69,4.6604,119.24,178.046105,35.1718
1803.02,144401492,PC,6.2932111,1810.0,2.188,2459659.815411,2.98555,58.2524,769.0,11.1476,4868.61,0.69,4.6604,119.24,178.046105,35.1718
1804.01,148679712,PC,4.9246365,803.0,2.756,2460364.133409,2.74529,210.206,1060.0,10.1345,5428.81,1.06,4.3631,139.11,172.171122,46.480464
1805.01,165763244,PC,24.0510453,1194.9103544,3.3687329,2458757.207853,2.9822257,19.9084441,538.7398234,10.7939,5232.43,0.855433,4.52455,142.849,232.140492,55.18532
1806.01,166648874,CP,15.1512051,4955.304292,2.3438166,2458909.543414,2.8411799,2.1462129,308.7009384,12.6196,3272.0,0.401575,4.82521,55.5211,166.118147,30.458576
1806.02,166648874,PC,8.1960758,4699.5344472,1.4883227,2458905.228249,2.7663658,4.8692389,378.8654659,12.6196,3272.0,0.401575,4.82521,55.5211,166.118147,30.458576
1806.03,166648874,PC,0.5019031,1536.5683135,0.9470423,2458899.698659,1.8451862,201.7325126,961.1999156,12.6196,3272.0,0.401575,4.82521,55.5211,166.118147,30.458576
1807.01,180695581,CP,0.54937,370.0,0.883,2459664.070547,1.53904,1407.22,1706.0,9.0363,4612.99,0.74,4.56172,42.5775,201.282626,38.922367
1808.01,307734817,FP,2.1075001,4256.1743008,1.9093483,2458900.910995,11.7706128,3058.1088297,1896.6316071,11.6735,6351.66,1.59204,4.13453,556.917,171.59704,28.056535
1809.01,347329162,KP,4.6170519,12210.0,3.555,2459659.915254,12.4681,447.82,1281.0,11.5384,5797.0,1.11,4.36164,321.084,183.36604,23.055687
181.01,76923707,CP,4.5320502,7809.0577339,2.4927338,2458358.118263,7.4398434,123.9017372,850.9207191,10.4654,4983.0,0.805573,4.61445,96.2338,352.172541,-34.49141
1810.01,373693175,KP,1.3273482,18850.0,2.083,2459662.70189,15.4709,1378.13,1697.0,11.6281,5555.05,1.07,4.36832,294.419,188.266205,44.915367
1811.01,376524552,CP,3.7130701,19610.0,1.654,2459661.050292,11.7215,55.9743,762.0,11.1237,4719.0,0.81,4.49738,128.23,188.922358,27.214377
1812.01,207425167,PC,,9219.8978429,7.3027567,2458924.593048,7.0430812,25.1551128,571.1843728,11.6463,5059.36,0.738692,4.62542,172.534,242.747885,58.294553
1812.02,207425167,PC,11.6098182,1391.5795455,3.5623705,2458902.48287,2.7371461,35.6962064,623.412155,11.6463,5059.36,0.738692,4.62542,172.534,242.747885,58.294553
1812.03,207425167,PC,48.3320223,4780.0505501,5.3736904,2458909.510365,5.0923959,2.1152872,307.5828267,11.6463,5059.36,0.738692,4.62542,172.534,242.747885,58.294553
1813.01,377290815,FP,0.798,190.0,0.679,2458684.12719,2.95586,898.537,1525.0,9.91892,6194.2,1.84,4.0,285.002,286.592985,56.629312
1814.01,160440924,PC,6.3684627,461.2506691,6.3480149,2459653.488784,5.1407901,216.0619339,977.8321546,10.8247,4971.0,2.3894999,,362.522,236.816882,77.232643
1815.01,233720539,FP,2.555332,6550.0,5.14,2460559.904763,20.5128,4328.46,2259.0,10.8946,6454.0,2.48,3.77,617.233,276.379287,63.488103
1816.01,237108272,FA,22.7873,410.0,5.334,2458688.28857,2.42982,57.1127,,9.303001,5845.0,1.16,,117.652,257.139454,78.587055
1817.01,285094173,PC,13.3983724,1329.4475111,2.2302111,2459645.227114,6.0631073,198.2873611,957.0695694,10.4966,6131.3,1.45244,4.18,276.417,186.581874,46.470824
1818.01,330799746,PC,5.5115114,3342.8070054,4.7379743,2459639.827662,10.0325305,853.2145726,1378.4287279,10.9901,6236.9,1.63332,4.09,401.96,193.131175,34.901028
1819.01,341815767,FA,3.09374,150.0,2.451,2458685.5559,1.72207,936.396,1541.0,8.98018,6610.0,1.47,4.24,160.295,267.520221,54.636127
182.01,76989773,APC,1.7691703,8744.2377032,1.8249711,2458355.082741,10.9185355,1218.9797909,1507.0195142,9.683,5569.0,0.96,4.32065,107.399,353.293998,-35.463992
1820.01,393831507,CP,4.860673,6140.0,2.632,2459661.328325,11.4272,292.245,1151.0,10.5268,5778.2,1.4,4.16,248.504,187.686721,27.452002
1821.01,82308728,KP,9.4893231,940.0,2.757,2459664.085255,2.4304,41.924,708.0,6.9859,5120.0,0.77,4.6,21.5618,168.637658,25.710596
1822.01,9392421,APC,9.6136615,7000.0,5.292,2459623.129601,14.5701,192.623,1037.0,10.7184,5637.7,1.71,3.97,312.52,167.777848,39.526673
1823.01,142381532,CP,38.8135498,9593.0,5.944,2460345.348566,8.20695,9.29717,486.0,9.7722,4760.0,0.82,4.49,71.6456,196.21972,63.753261
1824.01,142387023,CP,22.8085719,977.0,3.847,2460362.103539,2.45459,14.6287,544.0,8.9754,5182.0,0.82,4.55,59.4314,197.731229,61.744849
1825.01,229750058,PC,10.1824299,10610.0,2.788,2459752.123396,10.7723,57.9125,768.0,11.7204,5450.0,1.01,4.42,285.509,280.679168,66.303112
1826.01,229400092,CP,4.1419805,10130.9411804,2.3809654,2459761.726499,12.9812632,462.8529919,1182.988488,11.2086,5418.3,1.15614,4.31,265.471,292.458821,62.529189
1827.01,390651552,CP,1.467119,1550.632368,1.0069313,2459691.149337,1.3241394,39.492214,639.3631768,8.8223,3297.0,0.331472,4.89,8.07426,191.981531,9.749418
1828.01,232982938,CP,9.0941239,2570.0,4.389,2459918.438376,8.09838,180.272,1020.0,11.1315,5759.8,1.56,4.07,369.986,241.562248,69.621802
1829.01,235905185,PC,6.2895835,24300.0,3.044,2459775.884516,15.9901,124.221,930.0,12.8784,5565.0,1.02,4.41544,479.529,290.877426,78.754217
183.01,183979262,FP,3.4307565,9664.2985634,3.1443388,2459063.727306,29.7749124,4956.2460141,2139.9713716,8.3291,6270.0,2.72192,3.61332,213.024,21.650295,-72.748874
1830.01,20182165,FP,9.7815625,20040.0,3.736,2459680.305818,18.205,225.192,1079.0,7.0166,6327.16,1.21,4.37297,50.3098,226.181249,38.605375
1831.01,27194429,APC,0.5553244,353.7045175,0.8336658,2459665.464633,4.4033839,44853.3980885,3711.6634241,7.43229,6864.0,2.2681701,3.89932,128.273,200.452735,17.765435
1832.01,307956397,PC,4.1508569,8700.0,2.19,2459765.040315,7.61178,81.7443,837.0,12.9233,4652.0,0.78,4.52358,270.313,256.662266,63.778635
1833.01,61098812,KP,3.6935997,8580.4318905,4.466185,2459684.730994,17.0086591,1639.1071763,1622.8246189,9.87229,6097.47,1.78076,3.99566,251.303,205.454246,-0.128171
1834.01,71612483,APC,1.2164402,15450.0,1.847,2459689.763585,16.0243,3477.13,2139.0,11.4951,5610.0,1.02,4.42006,265.941,202.294251,31.401916
1835.01,347332255,PC,5.6419598,543.838848,3.0871502,2458932.763635,1.8245844,119.4171181,843.1141848,7.6621,5297.0,0.782479,4.61016,32.1585,189.839224,20.027338
2382.01,2760219,PC,4.6612025,5135.6657253,2.1408549,2459089.606813,12.7709747,823.9647363,1366.4599455,11.4408,5884.5,1.52373,4.3,434.92,356.375185,-16.114124
2383.01,20897611,APC,3.1353643,8607.413644,1.2230703,2460927.102808,11.1251501,583.0967101,1368.9994937,10.459,5503.0,1.06,4.4,174.593,1.484836,-20.653955
2384.01,382602147,CP,2.1357026,29272.618489,1.9116457,2459062.34163,11.6264152,96.5817843,799.5461856,13.3147,3678.2,0.666652,,191.51,36.156146,-65.000196
2385.01,231850364,PC,3.1581288,16867.3851717,2.3951941,2459063.974699,13.5726225,242.6938695,1006.6637991,13.5445,4367.6,1.02417,,401.837,26.965078,-61.686758
2386.01,32487566,KP,2.7567395,9248.4759918,2.3808565,2459090.383107,13.8044661,1225.5263733,1509.0388299,10.5853,6034.0,1.28427,4.26998,252.759,4.603042,-15.267404
2387.01,237885040,APC,5.6601098,8427.6778878,1.5377473,2459063.229447,12.3816484,361.1289137,1111.8221321,11.8933,5859.8,1.1873699,4.4,396.308,20.410382,-64.87571
2388.01,382625239,PC,1.3442724,44.3806696,4.6777347,2458355.267785,,1758.0840398,1651.5041046,8.115,,,,,118.388357,-63.769812
2389.01,89544985,PC,2.3372423,11568.4008531,1.4487311,2459089.046683,10.5103504,550.1159381,1235.1886902,13.3922,5335.0,0.910484,4.5,526.591,357.962301,-19.17848
239.01,9725627,KP,4.1567834,4830.1859522,3.9413609,2458356.962228,9.8517709,941.6088632,1412.8217887,10.9774,6362.5,1.38831,4.59,353.539,358.408479,-10.118118
2390.01,369965258,PC,2.1192866,1701.2818142,1.5061152,2459063.928335,8.4965052,5317.3634661,2177.929595,11.3641,7022.0,1.99761,4.2,659.201,5.128602,-61.386174
2391.01,299897516,PC,7.8369842,14532.9486121,6.8077198,2459064.337666,21.4721115,434.3612918,1164.3472682,12.937,5774.8,1.75826,4.4,859.509,10.162056,-60.880424
2392.01,149349867,PC,5.9123565,402.9090729,4.783267,2460977.121495,3.4385729,5586.9441775,2408.5835881,10.3998,6187.3,1.76,3.87,325.608,83.783703,-64.11662
2392.02,149349867,PC,3.4072162,289.0451375,3.8583776,2460984.946786,2.7470383,4017.3352322,2217.9546304,10.3998,6187.3,1.76,3.87,325.608,83.783703,-64.11662
2392.03,149349867,PC,9.1696498,186.1944669,4.9227951,2459038.613755,2.4628421,505.9586098,1209.6187141,10.3998,6187.3,1.76167,3.87,325.608,83.783703,-64.11662
2393.01,231071138,PC,18.84184,5970.0,3.184,2459128.42966,9.05304,30.3347,653.0,12.0585,5603.0,1.1,4.35,372.18,32.943352,-56.756226
2394.01,144297844,PC,3.4978002,2039.561003,2.1386761,2459551.890828,3.6935664,248.1616025,1012.2863851,11.9522,5356.0,0.81,4.59,236.363,178.890769,-10.029102
2619.01,31943299,PC,12.4724734,23020.0,3.649,2459331.034865,12.11,30.1565,652.0,13.2834,4966.0,0.79,,377.66,54.408387,-70.330657
262.01,70513361,CP,11.1452784,566.2736451,1.3947705,2459136.576258,2.0671456,56.9132658,700.5241733,8.1345,5302.58,0.848675,4.53515,43.932,32.534687,-31.070627
2620.01,394346647,PC,10.3558635,18740.0,3.548,2459370.156605,17.6401,102.964,887.0,12.9873,5896.0,1.26,4.27,662.246,42.919909,-80.675467
2621.01,388202128,PC,2.4125012,10860.0,1.209,2459387.772477,13.7942,369.1,1221.0,13.4394,6190.0,1.22,4.34,867.586,62.222329,-83.951914
2622.01,382259755,PC,1.2207037,25580.0,2.186,2459199.804071,17.4662,2232.93,1915.0,13.5093,5991.0,1.06,4.43,782.496,82.55168,-57.41168
2623.01,403288821,FP,0.5474737,1430.0,1.789,2459085.611785,10.9219,5430.93,2391.0,12.4978,5073.0,2.84,3.5,995.741,332.926877,-63.167437
2624.01,349410350,PC,3.0235362,26980.0,2.189,2459384.356179,13.178,203.691,1052.0,13.4354,5141.0,0.78,4.6,390.263,110.358754,-61.318059
2625.01,308396509,PC,2.1481182,22124.5443864,3.9313069,2459963.148107,,941.0385382,1412.6078063,13.2317,5876.0,,,843.028,120.194098,-64.182197
2626.01,300604770,PC,3.4562767,20448.8800177,2.3613816,2459963.894598,10.5605032,121.8298519,847.3409174,12.6082,4404.0,0.752032,4.52,192.435,113.559595,-67.748369
2627.01,262829328,PC,1.0649771,16307.5548796,1.5097494,2460882.402484,13.6987548,1802.9690994,1661.9456628,13.4702,5427.0,0.97,4.45,598.582,349.381113,-54.270063
2628.01,260541432,PC,0.8715953,6610.0,1.271,2459387.884973,10.5535,4579.31,2291.0,13.3024,5969.0,1.21,4.31,765.238,97.08024,-56.965142
2629.01,259901731,PC,11.4856846,11370.1513147,4.6321783,2460134.412089,16.3774861,210.1873793,971.1166682,13.1508,5893.0,1.42198,4.16,859.725,41.51867,-68.957624
263.01,120916706,CP,0.5568212,42426.1114659,0.9135251,2460934.124059,9.3000962,235.6861496,999.3169756,15.6198,3116.0,0.439738,5.06043,277.404,37.108277,-25.097329
2630.01,391900348,PC,9.7130596,3540.0,1.661,2460070.810197,12.3196,54.3894,1027.4530905,11.786,6125.1,1.88,4.0,517.402,115.68867,-68.864513
2631.01,140067837,PC,6.6314357,10550.9077716,2.5431694,2459065.405366,13.188691,232.9433928,996.3968565,12.4487,5752.2,1.07899,4.4,454.87,330.103141,-48.71064
2632.01,231703293,FP,0.907105,1430.0,1.711,2459085.547175,7.82059,28442.1,3617.0,12.4537,6164.0,1.13,4.4,540.632,335.467524,-57.758448
2633.01,386131764,PC,18.1960491,2203.3245309,4.8596477,2459229.361575,8.8304863,1455.4719337,1575.3269703,11.6886,7811.0,1.67013,4.25974,746.036,111.590401,-13.925637
2634.01,318812447,PC,,2801.2247588,4.8897805,2459147.133574,5.8424203,51.2659437,682.459665,10.9648,5349.16,0.95524,4.438,155.755,41.036551,3.910232
1939.01,325172035,FP,2.8970202,3080.9239308,4.1502336,2459308.612847,,631.5687933,1278.5711929,8.2376,8862.0,,4.1,3847.17,177.494824,-63.949071
194.01,211438925,KP,4.8996461,10957.0,3.07,2460198.831716,15.9746,259.864,,10.248,5940.0,1.5,4.23158,211.877,5.160562,-23.935789
1940.01,7413227,APC,3.4158668,2841.7825532,1.9196262,2459335.645193,19.3376794,2831.3869926,1860.4566612,9.46381,5986.0,2.19052,3.66,264.051,212.647819,-27.993072
1941.01,167009792,FP,1.133052,104.3043949,1.3601919,2460932.531044,2.0207433,4692.4289966,2305.7784038,8.5122,5883.8,2.1,3.77,153.896,95.102051,-66.400466
1942.01,308919449,FP,1.6563738,246.0,1.741,2460012.02774,1.42047,1000.88,1566.0,9.8146,5614.1,1.02,4.34,130.335,122.61813,-65.852379
1943.01,382980571,PC,1.742573,947.0,1.962,2460091.697304,3.2459,3594.0,2157.0,10.1598,5309.7,0.95,,129.892,183.704117,-63.086718
1944.01,461080504,FP,6.0988471,8857.7284148,5.408818,2459285.44868,24.9943945,1423.581832,1566.6261042,10.9572,7023.2,1.82219,4.11,525.922,159.580056,-61.289786
1945.01,357536526,FP,1.57363,710.0,2.558,2458545.66094,7.59717,18801.9,3262.0,10.6707,5342.5,1.66,4.01,279.155,137.66287,-64.471528
1946.01,127315102,FP,10.8458712,3120.0,3.379,2459338.849888,21.6846,878.752,1516.0,8.4672,6670.3,2.56,4.29,230.033,217.279625,-43.361979
1947.01,460140752,FP,12.0077462,2921.0,2.818,2460066.821944,,115.384,913.0,8.9301,4990.7,,,,156.738469,-60.665225
1948.01,31268146,FP,3.6473383,162.7642577,4.4572847,2460013.457382,1.9083777,1104.8893752,1470.447248,10.1302,5928.0,1.47579,4.24,219.482,88.071315,-70.920308
1949.01,334125713,PC,4.6211026,11700.0,3.882,2459331.900044,15.4381,948.955,1546.0,9.4306,6531.7,1.45,4.29,200.156,182.772117,-52.672196
195.01,230982885,KP,2.0727598,14761.0,2.619,2458355.490424,14.2954,1414.87,1708.0,9.9696,5640.0,1.13,4.43703,151.068,24.605139,-55.772001
1950.01,327663613,FP,1.41144,414.379,2.509,2458599.56984,,20094.8,3316.0,8.4215,9208.0,,3.85,362.573,189.810101,-69.542013
1951.01,356590734,PC,4.829406,8222.9837003,2.6761872,2459362.084735,19.9103402,1628.9232666,1620.2980383,9.8722,5877.5,1.95583,4.18,278.462,172.156226,-78.801587
1952.01,394509844,FP,6.89132,5940.0,5.369,2458599.31398,11.3151,673.704,1419.0,10.5,5488.0,1.41,4.14,241.981,154.996219,-79.802603
1953.01,242536549,FP,0.6923563,810.0,0.803,2459359.132432,10.6207,14950.4,3080.0,9.5187,6422.1,1.85,3.86,253.478,215.145569,-41.983318
