tic_id,label,catalog_period,period_days,depth,snr,sec_ratio,duration_hours,bls_power,odd_even_diff,transit_shape,dur_period_ratio,depth_consistency,ingress_egress_asymmetry,odd_even_ratio,source
KIC12268220,false_positive,4.42158021,2.2088895066904906,0.0020666115636684,7.885053562833762,0.2209844382031552,2.88,0.0004741763125448,0.0008001516475368,1.3471739242430196,0.0543259405400463,1.1312782163678208,0.6004365686863006,0.3871786018319293,Kepler-LC(3q)
KIC7429287,false_positive,358.66044,2.5431836023848944,1.770442576309872e-05,2.139702483112383,0.3434052946400766,0.96,4.549396323874096e-08,8.614007096729992e-06,2.9407954301091963,0.0157283178306472,2.579155815083612,0.5316741763528903,0.4862707497227488,Kepler-LC(3q)
KIC12252732,false_positive,595.78152,2.2970742114805325,9.864922138946852e-06,1.4711357038373878,0.4954395952992011,0.96,3.6383254427584175e-08,5.483389693083929e-06,1.0,0.0174134556907583,3.0770232636224,3.262417288306894,0.5552843471501766,Kepler-LC(3q)
KIC9970396,false_positive,235.2976173,0.7266823711473971,2.7133120157007973e-05,3.396584578804081,0.0,1.92,2.139527424387539e-06,7.526397911683524e-06,1.0,0.1100893639041824,3.155822200706768,1.0197484754200643,0.2772856572180157,Kepler-LC(3q)
KIC11968514,false_positive,1.036592136,1.0363043794026474,0.0003561333637349,21.13285874589884,0.2170939627602282,1.44,1.9019288360698745e-05,3.3694120789018456e-05,2.717313972268108,0.0578980473233023,0.8219183157185531,0.370375965923396,0.0946083072717108,Kepler-LC(3q)
KIC6129632,false_positive,298.4688,9.525313185811678,0.0001394866239353,2.6780751283869644,-0.5337382360948378,1.92,5.311529156693665e-07,7.221723706174465e-05,0.7450338800049651,0.0083986739794722,0.8075924444750244,0.1987625290721824,0.5176988161032745,Kepler-LC(3q)
KIC4459068,false_positive,24.955998503,6.17638681073113,2.3216174118156907e-05,1.4416866921733398,0.9962997701813278,0.96,2.2805850461657204e-08,9.710394357376195e-06,6.282428258643183,0.0064762783202797,1.1997915675728952,0.8776663974645814,0.4180798054805401,Kepler-LC(3q)
KIC5795648,false_positive,4.553370029,4.551205244128699,0.0002279555625428,9.53598371914354,-0.0008524273032184,1.44,5.130821609208353e-07,3.880089672836373e-05,0.9765998264287304,0.0131833210724572,0.598992447950464,0.2409137799375131,0.1702050796425484,Kepler-LC(3q)
KIC7385478,false_positive,1.655472351,0.827970261136931,0.0055605344866526,52.5141613065756,0.0,2.4000000000000004,0.0163348844376173,0.0030276598389821,26.61291845130086,0.1207772847574073,0.1847546101270316,0.1222577115979255,0.5444898150261432,Kepler-LC(3q)
KIC10847721,false_positive,199.21638,7.453142939787907,5.018940401924077e-05,2.45597416486206,-0.07360114188119,0.96,3.2724408199519934e-08,2.3306888459639907e-05,1.0,0.0053668633921487,0.727253791997899,0.0558015953376455,0.4642861586704632,Kepler-LC(3q)
KIC7430876,false_positive,32.6122381,1.5940381392911736,0.0001451052161226,2.7798270218207457,0.1289409609791871,0.48,4.625585468536473e-06,9.432608023440814e-05,-0.1149329161125514,0.0125467512395239,195.75957179408704,1.0447319268378217,0.650008198690081,Kepler-LC(3q)
