tic_id,Tmag,Teff,e_Teff,logg,e_logg,rad,e_rad,mass,e_mass,rho,e_rho,lum,MH,d,e_d,ebv,contratio,numcont,priority,disposition,gaiabp,gaiarp,plx,e_plx,Vmag,Jmag,Hmag,Kmag
73228647,9.4628,5768.0,134.069,4.46258,0.0762092,0.986649,0.0502011,1.03,0.135847,1.07238,0.224217,0.9707804,,106.307,0.7195,0.0240269,0.06597068,341,0.00313784624,,10.2722,9.41796,9.37852,0.0631841,10.09,8.903,8.594,8.502
443616612,13.7701,3696.0,157.0,4.68275,0.0105474,0.563,0.0172668,0.556799,0.0206319,3.12013,0.17171,0.05328922,,182.536,1.9095,0.0186358,0.000226679229,48,0.000326012232,,15.8853,13.7947,5.4503,0.0568664,15.748,12.422,11.712,11.577
45465399,13.3342,6543.0,122.0,4.19899,,1.53005,,1.35,,0.376892,,3.865572,,1071.24,36.41,0.149559,,,,,14.0573,13.2701,0.905795,0.0314488,13.827,12.684,12.387,12.346
331034236,9.27116,6338.0,144.451,3.90413,0.0870619,2.07071,0.0909045,1.254,0.192238,0.141233,0.0333147,6.233667,,236.734,1.4865,0.0347889,0.188725322,1086,0.000157889037,,9.9242,9.22752,4.19545,0.026324,9.772,8.749,8.537,8.486
23434737,7.9995,5742.22,106.441,4.31215,0.0705464,1.17321,0.0504221,1.03,0.124138,0.637835,0.124955,1.34823787,-0.39,64.9943,0.18965,0.0,0.00238825567,142,0.004563321,,8.76025,7.95595,15.3572,0.0445647,8.59,7.411,7.102,6.997
281885301,12.3049,5322.0,104.314,4.5528,0.0768234,0.840476,0.0425352,0.92,0.113896,1.54957,0.329219,0.5105578,0.05,289.827,5.5745,0.0175434,0.0004660377,23,0.0,,13.2337,12.2504,3.42298,0.0658381,13.024,11.596,11.208,11.161
289661991,11.5817,5908.0,133.365,4.13334,0.0800975,1.46911,0.0732965,1.07,0.137427,0.337457,0.0731196,2.36900878,,421.745,4.611,0.0635908,0.008009525,52,0.00051541545,,12.3932,11.5302,2.34236,0.0257288,11.856,10.956,10.634,10.617
7439481,14.0644,3455.0,157.0,4.82691,0.00418249,0.399724,0.0125234,0.391168,0.0207321,6.12467,0.25102,0.02051197,,123.032,1.061,0.012661,0.6312587,149,0.000439011666,,16.5768,14.1176,8.10007,0.0695579,15.544,12.552,11.958,11.757
372596796,12.298,5971.0,139.972,4.36735,0.0799785,1.13778,0.0565201,1.1,0.14277,0.746828,0.163665,1.48251045,,455.304,4.1195,0.0802526,1.1594857,956,5.678612e-05,,13.0995,12.234,2.16764,0.0197209,12.9046,11.595,11.331,11.282
159098316,13.4231,5482.59,78.16,4.36922,,1.06062,,0.96,,0.804628,,0.9157044,0.338,639.411,7.055,0.0318705,,,,,14.3186,13.3698,1.53518,0.0171248,14.152,12.758,12.444,12.361
316254876,10.3775,5551.0,296.84,4.00533,0.0986291,1.62756,0.0885076,0.978,0.170015,0.226845,0.0667346,2.265963,,248.563,2.359,0.0277756,0.0179598,236,8.465564e-05,,11.2557,10.3254,3.99475,0.0378946,11.041,9.701,9.425,9.335
53189332,10.99,6303.0,125.332,4.22968,0.085448,1.41549,0.0622965,1.24,0.190383,0.437223,0.099526,2.84902787,,352.181,6.2825,0.0403721,0.00139579817,34,0.000543724746,,11.6522,10.9381,2.81147,0.050257,11.21,10.472,10.234,10.161
341729521,9.7727,5786.0,132.882,4.52163,0.075584,0.926261,0.045789,1.04,0.122464,1.30868,0.280695,0.8663135,,113.667,0.2655,0.0430205,0.08904619,313,0.00622914173,,10.6021,9.7287,8.76874,0.0203741,10.513,9.11,8.778,8.641
119585136,14.9839,3770.0,157.0,4.71431,0.0133458,0.526485,0.0197918,0.523612,0.0232803,3.58799,0.245672,0.0504466258,,306.144,9.566,0.0113624,0.3057769,32,0.000134832255,,17.001,15.0007,3.24127,0.101189,16.854,13.696,13.071,12.913
425561347,9.977,4792.0,128.141,4.59813,0.0926441,0.729818,0.0520703,0.77,0.0878433,1.98083,0.535286,0.253040969,,70.9015,0.2788,0.0,0.138604343,1159,0.002940159,,11.1302,9.92484,14.0755,0.0550431,10.884,9.109,8.622,8.544
49254857,11.6629,5809.92,123.138,4.41859,0.0822109,1.04293,0.0548141,1.04,0.132074,0.916797,0.215616,1.11656034,-0.166743,299.89,3.4375,0.0575719,0.02618024,114,0.0005618863,,12.442,11.6093,3.30627,0.0379298,12.235,11.025,10.737,10.706
34551972,10.5873,7259.26,108.569,4.03123,0.0850558,2.03944,0.0992162,1.63,0.27897,0.192157,0.0442645,10.4060135,0.476,499.255,14.566,0.129154,0.004003551,62,0.000428178319,,11.2653,10.5366,1.97538,0.0579642,11.164,10.063,9.868,9.81
18310799,10.1192,4230.58,104.397,4.47957,0.093013,0.774501,0.0607236,0.66,0.0792569,1.42062,0.402359,0.17311655,-0.002,59.2474,0.1871,0.0,0.00639436,117,0.0,,11.5649,10.0655,16.8497,0.0528994,11.101,9.096,8.496,8.368
436575927,11.4398,4197.0,117.587,4.56248,0.10892,0.703993,0.0622764,0.66,0.0806281,1.89164,0.594089,0.138543725,,98.0152,0.4771,0.0,0.01144687,90,0.0,,12.9667,11.3805,10.1739,0.0492898,12.768,10.345,9.726,9.568
233087860,9.9469,4534.0,127.598,4.60863,0.0998803,0.692384,0.0559247,0.71,0.084812,2.13903,0.645051,0.182521984,,58.5946,0.0779,0.0,0.00782357,91,0.0149494987,,11.2491,9.89596,17.0375,0.0225158,10.988,8.981,8.439,8.317
4646810,8.8723,4884.0,140.25,4.59786,0.099367,0.74413,0.0558769,0.8,0.0944292,1.94152,0.553282,0.2838543,-0.01,45.5621,0.08815,0.0,4.16099865e-05,20,0.006032361,,10.0205,8.82951,21.9192,0.0421369,9.78,8.035,7.557,7.459
165987272,9.8469,6266.0,104.702,4.08874,0.0783162,1.65137,0.0667387,1.22,0.181405,0.270911,0.0557074,3.78743148,-0.16,240.726,1.971,0.0263408,0.008699512,33,0.00115560135,,10.4568,9.79923,4.1255,0.0337598,10.371,9.302,9.137,9.083
127315102,8.4672,6996.0,130.339,3.80913,0.090248,2.55994,0.127427,1.54,0.260038,0.0917972,0.0223527,14.1434269,,230.033,6.726,0.0578404,0.0443053059,524,0.00112944539,,8.97309,8.42874,4.32485,0.125984,8.82,8.02,7.841,7.787
77102895,12.7158,6519.0,136.676,3.5401,0.0915636,3.25491,0.167427,1.34,0.221153,0.0388588,0.00952935,17.2383537,,1391.51,45.805,0.363422,0.5034896,776,8.517594e-06,,13.7253,12.651,0.690088,0.0234651,13.5,11.869,11.603,11.463
394287035,11.584,5423.0,128.634,4.47168,0.0837919,0.932732,0.0494849,0.94,0.12071,1.1584,0.268416,0.677901745,,231.782,1.1035,0.0543082,0.135244787,89,0.00146977359,,12.542,11.5321,4.28555,0.0203854,12.331,10.842,10.458,10.395
258920431,11.7489,5609.0,130.258,3.96385,0.0782054,1.71761,0.0898895,0.99,0.124385,0.19537,0.0421234,2.63079977,,504.775,5.167,0.0231729,0.09655947,111,0.00117609731,,12.5986,11.6942,1.95233,0.0201238,12.3,11.118,10.764,10.717
7020254,12.7462,5742.0,129.041,4.58473,0.0726594,0.85554,0.0416809,1.026,0.120504,1.63842,0.343573,0.71685,,413.591,4.2685,0.0271012,0.00140821247,65,0.000411410874,,13.5557,12.6891,2.38911,0.0247653,13.444,12.108,11.76,11.724
404467699,10.2676,6143.0,131.406,4.07739,0.0847101,1.63143,0.0750754,1.16,0.162343,0.267149,0.0610128,3.41470671,,286.484,3.6485,0.0127506,0.000951405265,30,0.000824357034,,10.9467,10.2214,3.46226,0.0441153,10.891,9.769,9.52,9.46
318753380,8.2969,4214.44,131.326,4.52845,0.109238,0.732115,0.0713468,0.66,0.0789265,1.68192,0.552204,0.152339637,-0.01,23.9258,0.02325,0.0,0.00682086544,24,0.00746206939,,9.74957,8.24751,41.767,0.0403466,9.51,7.26,6.692,6.5
124379043,12.0753,6384.0,128.685,4.41434,0.0842688,1.1627,0.0542111,1.28,0.192902,0.814349,0.182332,2.023016,,494.818,6.562,0.0227834,0.5185852,163,0.000480125629,,12.6842,12.0168,1.99238,0.0265953,12.537,11.607,11.355,11.282
467179528,11.0402,3618.0,157.0,4.79432,0.00537588,0.435666,0.0129388,0.431082,0.0202618,5.21313,0.219513,0.0293005854,,36.0118,0.0295,0.0,0.00761899026,20,0.00572592765,,13.2711,11.0747,27.7397,0.0226124,12.941,9.706,9.065,8.84
233569098,10.6746,5930.0,123.143,4.11318,0.0819279,1.51063,0.0766131,1.08,0.140484,0.313294,0.0710998,2.542309,,299.668,5.442,0.0194739,0.04041967,116,0.00293236016,,11.4328,10.6344,3.30965,0.0601216,11.199,10.114,9.837,9.785
360286627,9.718,9917.0,199.607,3.75262,0.0636787,3.50866,0.120121,2.54,0.324766,0.0588043,0.00977837,107.275146,,792.633,19.4965,0.116157,1.02710676,1291,5.04021446e-05,,9.80996,9.67062,1.23383,0.0307726,9.778,9.549,9.505,9.516
212957629,14.3109,3163.0,157.0,5.0701,0.0262291,0.1966,0.00604985,0.165654,0.0201034,21.7997,0.64178,0.00348544726,,55.419,0.2524,0.0,0.000201287447,33,0.0009721553,,17.4524,14.4095,18.016,0.0815594,,12.633,12.129,11.894
104195270,10.9988,6731.3,104.611,3.99257,0.0863355,1.99719,0.0947186,1.43,0.233059,0.179507,0.0408079,7.37780952,0.079,531.121,12.574,0.11296,0.237136364,326,3.74486553e-05,,11.7529,10.9479,1.85515,0.0442118,11.521,10.372,10.185,10.087
19684256,13.1758,5790.35,89.397,4.43647,,1.02168,,1.04,,0.975176,,1.05717683,-0.284288,555.134,6.057,0.10525,,,,,13.9757,13.1141,1.77262,0.0195052,13.844,12.523,12.218,12.114
403136413,11.2314,6115.77,122.691,3.80966,0.0847652,2.21081,0.112362,1.15,0.158958,0.106424,0.0251906,6.16032839,-0.03,601.367,11.559,0.0175043,0.0745954,75,0.000311384065,,11.9448,11.1811,1.6346,0.0317104,11.878,10.66,10.392,10.339
104024556,10.3182,7081.0,129.061,4.05736,0.0835503,1.94225,0.0844824,1.57,0.260657,0.214282,0.0472481,8.544404,,423.552,10.6475,0.0405407,0.223850191,176,0.000602556858,,10.7731,10.2729,2.33416,0.0588558,10.517,9.929,9.827,9.76
328167090,10.0009,5773.0,122.0,3.88247,,1.92779,,1.034,,0.144325,,3.71894073,,235.218,1.7195,0.155513,,,,,10.9829,9.95816,4.22277,0.0308483,10.675,9.272,8.828,8.793
39903405,8.27468,6412.83,106.401,4.08576,0.080699,1.70392,0.0666407,1.29,0.191555,0.260762,0.0553186,4.42374849,0.0535135,127.774,0.424,0.00833958,0.000306039234,68,0.00318321842,,8.85101,8.23764,7.79749,0.0257663,8.72,7.796,7.652,7.603
339522221,12.0457,6155.0,132.883,4.24345,0.0812576,1.35333,0.0650578,1.17,0.155332,0.47204,0.106458,2.36816239,,514.555,10.008,0.0648418,0.0447796434,171,0.000381821679,,12.7772,11.9871,1.91556,0.0374958,12.609,11.439,11.192,11.118
161450762,9.711,,,,,,,,,,,,,,,,,,,,18.9295,12.4017,,,,7.961,6.729,6.006
339733013,10.0793,5905.84,105.221,4.22728,0.0751003,1.31852,0.0577387,1.07,0.1341,0.466796,0.0942483,1.905429,0.0378755,186.807,0.679,0.0566236,0.0140083507,173,0.004781634,,10.7992,10.0311,5.32424,0.0193111,10.615,9.512,9.256,9.197
467971286,13.191,5103.0,122.0,4.48023,,0.883426,,0.86,,1.24735,,0.476800829,,414.537,3.516,0.0394581,,,,,14.2527,13.1373,2.38362,0.0203065,14.074,12.413,11.968,11.875
281731203,9.9623,5466.0,125.587,3.94175,0.0806226,1.73497,0.0917184,0.96,0.119201,0.183821,0.0412792,2.420795,,213.283,1.958,0.0244536,0.0219489057,32,0.000808407262,,10.8724,9.9171,4.66018,0.0427204,10.612,9.337,8.92,8.89
1100766816,10.0943,,,,,,,,,,,,,115.724,1.0315,0.0191464,,,,DUPLICATE,10.931,9.7704,8.61347,0.0764706,10.9446,,,
153027658,10.2413,5321.1,64.0,,,,,,,,,,-0.95,233.206238,28.1867,,,,,,10.9802,10.1909,4.28805,0.422627,10.867,9.696,9.379,9.287
156678143,11.0139,6382.27,107.876,3.85151,0.0856561,2.21837,0.129678,1.275,0.188824,0.116791,0.028828,7.356352,-0.143864,409.044,6.1115,0.403789,0.07655246,340,2.82067e-05,,12.1907,10.9642,2.41658,0.0362426,11.972,10.093,9.765,9.64
138364831,14.4669,5483.74,114.91,4.38272,,1.04426,,0.96,,0.843037,,0.8884202,0.388,938.715,30.934,0.118374,,,,,15.4787,14.4145,1.038,0.0347893,15.186,13.656,13.355,13.307
183537452,10.2499,5203.0,139.653,4.77618,0.0923675,0.635603,0.041613,0.88,0.111364,3.42709,0.913876,0.266735971,0.17,87.5953,0.3106,0.0,0.00191976072,33,0.00380344223,,11.4815,10.2028,11.3874,0.0401793,11.331,9.353,8.875,8.783
330687113,10.999,6315.68,140.867,4.17425,0.0915795,1.50876,0.0786156,1.24,0.18688,0.361044,0.089311,3.26299429,0.14626,371.823,6.419,0.0445807,0.001444012,41,0.0,,11.6155,10.9524,2.66126,0.0460689,11.842,10.501,10.324,10.234
158551257,14.2502,,,,,,,,,,,,,833.364,,,,,,,14.9687,14.0501,,,14.786,13.423,13.048,13.002
132320310,10.9602,5792.0,126.949,3.42121,0.0748551,3.28811,0.167332,1.04,0.1272,0.0292547,0.00615228,10.962286,,566.014,11.7905,0.264418,0.07036041,830,2.63805377e-05,,12.0801,10.9186,1.73901,0.0365031,12.142,10.099,9.622,9.534
177126182,10.3075,8502.0,259.543,3.78392,0.0798341,3.08473,0.13135,2.11,0.314251,0.0718839,0.0149559,44.79328,,793.408,25.934,0.104724,0.06285653,678,3.349832e-05,,10.5466,10.261,1.23332,0.0408307,10.581,10.031,9.998,9.938
428787891,10.6611,6243.0,133.501,4.23658,0.0846135,1.38719,0.0639749,1.21,0.172195,0.453288,0.102327,2.63355517,,296.46,2.1585,0.0247888,0.005515935,93,0.001272698,,11.3242,10.6128,3.34439,0.0243772,11.068,10.154,9.864,9.85
85293053,9.3523,5583.1,110.444,4.43783,0.0783219,0.995254,0.04551,0.99,0.126087,1.00423,0.216011,0.8670909,0.128242,97.7562,0.5952,0.0,0.0119215231,16,0.00303077186,,10.1668,9.31053,10.2012,0.0618152,9.955,8.737,8.403,8.354
366411016,11.8964,5368.0,127.01,4.71954,0.0869785,0.697439,0.0389547,0.93,0.120087,2.74135,0.65357,0.3638792,,203.896,1.727,0.01443,0.6844958,85,0.0007721645,,12.817,11.8394,4.87598,0.0412297,12.557,11.146,10.747,10.677
89876424,13.3403,6125.0,122.0,3.87472,,2.06018,,1.16,,0.132661,,5.381805,,1277.4,30.515,0.169774,,,,,14.2156,13.2791,0.754376,0.0185486,14.014,12.594,12.355,12.226
37749396,8.4991,4049.0,120.915,4.65519,0.115546,0.618173,0.0598643,0.63,0.0813985,2.66692,0.940901,0.09253502,,20.1852,0.02315,0.0,0.0002444534,35,0.008811014,,10.1456,8.44566,49.5123,0.056343,9.9,7.376,6.71,6.549
400595342,9.8174,9810.0,173.723,4.4253,0.0641468,1.60776,0.0427739,2.51,0.343034,0.603962,0.0955347,21.56819,,363.44,4.983,0.153537,0.07248943,800,0.000169383886,,9.96537,9.7675,2.72336,0.0374351,9.88,9.603,9.566,9.534
172110606,8.96147,5810.0,139.478,3.96101,0.0769598,1.77046,0.0853192,1.045,0.133942,0.188302,0.0399003,3.21790338,,152.97,0.912,0.0264416,0.0257184636,244,0.00144679146,,9.76411,8.91998,6.50862,0.0386899,9.529,8.298,8.031,7.963
394722182,10.8673,6209.0,127.246,4.09246,0.0813791,1.62396,0.0725126,1.19,0.168387,0.277856,0.0599651,3.53128433,,355.59,2.444,0.0899206,0.04887835,125,0.0009875065,,11.6205,10.8135,2.78342,0.0191808,11.6,10.261,10.006,9.96
248075138,11.3728,5315.0,130.387,4.61012,0.0864268,0.786807,0.0461156,0.92,0.114537,1.88879,0.454444,0.445086032,0.29,177.291,1.3105,0.043484,0.0340343155,255,0.00123676821,,12.4834,11.3195,5.612,0.0413711,12.169,10.542,10.103,10.033
54464870,8.29254,8153.0,224.609,4.08667,0.0754052,2.11411,0.0672664,1.99,0.302123,0.210606,0.0394536,17.7917614,,213.097,2.6725,0.064776,0.0127012618,711,0.000194432243,,8.50844,8.21449,4.66504,0.0583929,8.43,7.941,7.907,7.871
407591297,10.5737,3495.0,157.0,4.91164,0.00411282,0.312985,0.00937835,0.291486,0.0202015,9.50708,0.194731,0.0131683229,,18.5226,0.01665,0.0,0.002189433,34,0.007905054,,13.0116,10.6234,53.9592,0.0481785,12.728,9.167,8.618,8.319
137402055,15.0523,4664.23,99.2267,4.61963,,0.697971,,0.74,,2.17631,,0.207725018,0.198857,642.051,16.232,0.0482994,,,,,16.4203,14.9986,1.53004,0.0390453,16.315,14.079,13.55,13.381
409794137,10.2042,5623.0,125.64,4.4047,0.0780946,1.03709,0.0528693,0.996,0.124568,0.892919,0.195414,0.9687203,,152.892,0.91,0.00513684,0.0497594066,249,0.00180525088,,11.0317,10.1555,6.51199,0.0386512,10.723,9.59,9.255,9.201
34077285,9.2563,4935.0,122.317,4.52211,0.0881554,0.816999,0.0517714,0.81,0.0991949,1.48532,0.389319,0.356685877,,60.6679,0.11205,0.0,0.155557737,236,0.00456651673,,10.3455,9.20847,16.4543,0.0302211,10.104,8.463,7.997,7.954
328081248,11.1798,3521.0,157.0,4.8805,0.000953871,0.343358,0.0102719,0.32653,0.020234,8.06643,0.223569,0.0163249988,,27.8123,0.02505,0.0,0.110535674,1338,0.004962578,,13.5708,11.2258,35.9264,0.0321363,13.29,9.742,9.192,8.952
268766053,11.7617,4960.0,120.539,4.48322,0.0870323,0.858619,0.053191,0.818,0.0960988,1.29227,0.32329,0.401996732,,201.338,1.371,0.0151572,0.01546788,24,0.0008180144,,12.8538,11.7084,4.9381,0.0335575,12.591,10.959,10.474,10.39
193641523,10.0732,4488.0,118.588,4.55695,0.093109,0.729635,0.0566885,0.7,0.0881697,1.80211,0.505342,0.194588766,,63.9262,0.14315,0.0,0.417924076,3850,0.000326652953,,11.4057,10.0209,15.6142,0.0347774,11.314,9.145,8.557,8.432
298074836,13.1066,3331.0,157.0,5.02076,0.0186139,0.225966,0.00682671,0.195335,0.0201068,16.9298,0.213146,0.005663429,,39.4122,0.0677,0.0,0.0001544862,46,0.00463149045,,15.8724,13.1786,25.344,0.0432672,15.83,11.57,11.032,10.801
27534138,11.2877,6197.21,158.77,4.08307,0.0960215,1.64162,0.0935502,1.19,0.169905,0.268985,0.0712878,3.58117628,0.127796,455.982,5.1315,0.030083,0.047456298,345,0.000783524651,,11.9013,11.2088,2.16449,0.0244916,11.991,10.708,10.472,10.429
282091493,13.5709,4809.0,122.0,4.50679,,0.815991,,0.78,,1.43561,,0.320837379,,388.495,3.066,0.0773475,,,,,14.8163,13.518,2.54528,0.0201579,14.493,12.658,12.11,11.991
418761354,11.375,4542.0,122.407,4.58488,0.0965728,0.71408,0.0549975,0.715,0.083869,1.96366,0.561346,0.195513561,,115.461,0.7055,0.0148403,0.00661918567,21,0.0,,12.6868,11.3195,8.63246,0.0525101,12.403,10.394,9.856,9.721
302895996,13.8097,,,4.88307,0.464398,0.368,0.073,0.377,0.091,7.56481,4.50188,0.0175266378,,167.304871,,,,,,,15.9882,13.6401,,,15.94,12.124,11.468,11.244
458876004,11.9814,8469.0,780.181,4.6801,0.120205,1.09776,0.0751256,2.104,0.418174,1.59045,0.527097,5.585217,,369.583,4.4955,0.628728,0.0458166674,476,5.6395198e-05,,12.8669,11.8898,2.67742,0.0326564,12.586,11.221,10.906,10.817
237101326,13.0273,5091.0,122.0,4.36486,,1.00303,,0.85,,0.842317,,0.608886,,441.274,6.1995,0.0230876,,,,,14.0596,12.9609,2.23761,0.0315948,13.807,12.214,11.769,11.663
77156829,10.4276,3563.0,157.0,4.88565,0.000948349,0.33819,0.0104196,0.320556,0.0204311,8.28746,0.237207,0.0166065544,,19.8782,0.0094,0.0,0.00725740846,50,0.0121638505,,12.7467,10.4688,50.2773,0.0236008,12.6,9.02,8.501,8.264
139285736,11.9969,4781.0,129.462,4.3204,0.0935554,1.0048,0.0742161,0.77,0.0923334,0.759013,0.207061,0.475259334,,244.271,4.032,0.00807614,0.217635483,40,0.000570174947,,13.1592,11.9377,4.06656,0.0670496,13.077,11.085,10.608,10.482
176772671,13.8995,3947.0,157.0,4.65587,0.0152716,0.594491,0.0222335,0.583571,0.0231377,2.77752,0.202037,0.07727763,,,,,0.100458592,95,0.00033658545,,15.7203,13.9028,,,15.529,12.701,12.06,11.869
259701242,8.235,5995.0,128.647,4.51185,0.080769,0.963393,0.0462663,1.1,0.147843,1.23022,0.274843,1.08008623,,64.4827,0.0832,0.0,0.00165106636,57,0.0130054709,,8.94811,8.19508,15.4791,0.0198629,8.732,7.683,7.408,7.362
294500964,10.7757,5737.03,109.585,4.5243,0.0705225,0.916742,0.041809,1.025,0.12219,1.3304,0.255806,0.820233762,0.274,182.937,2.193,0.0115207,0.9960263,84,0.00106462068,,11.6188,10.7305,5.4386,0.0650256,11.373,10.176,9.868,9.774
256722647,11.8832,5520.0,262.655,3.54798,0.0897141,2.74429,0.157266,0.97,0.135216,0.0469335,0.0118406,6.299558,,717.128,10.569,0.181247,0.04634014,212,0.000236845,,12.9734,11.8315,1.36581,0.0203931,12.724,11.077,10.742,10.63
464646604,7.7582,5985.43,119.742,4.40494,0.0755239,1.08958,0.0482412,1.1,0.139862,0.85039,0.171699,1.37275326,,58.5146,0.12605,0.0,0.00288256444,429,0.005528571,,8.47955,7.71555,17.0609,0.0365318,8.31,7.201,6.966,6.881
14770122,11.8887,6466.0,128.891,4.07444,0.0909332,1.74624,0.0862691,1.32,0.213835,0.247893,0.0606504,4.80223751,,697.004,17.5065,0.0210782,0.0267120115,146,0.0,,12.477,11.8356,1.40636,0.0357519,12.282,11.424,11.184,11.157
152852327,11.0295,4933.0,122.0,,,3.78864,,,,,,,,609.818,17.452,0.0442143,,,,,12.1786,10.9825,1.61184,0.0465515,12.071,10.153,9.637,9.54
253030300,12.2361,6204.96,109.494,4.50675,0.0825744,1.00794,0.044907,1.19,0.169474,1.1621,0.257348,1.356811,-0.059,439.841,8.537,0.0466985,0.09209515,152,0.0004537971,,13.0098,12.1765,2.24561,0.0437786,12.839,11.643,11.316,11.253
441738827,13.3257,3630.0,157.0,4.76664,0.00684404,0.466766,0.0138789,0.464271,0.0202882,4.56535,0.207881,0.0340815745,,114.549,0.3405,0.00717766,0.0122972028,75,0.003117305,,15.5359,13.3574,8.70101,0.025744,15.115,11.961,11.356,11.148
281541555,13.0417,5483.0,122.0,4.53376,,0.877585,,0.96,,1.42038,,0.627113163,,453.808,3.894,0.0110309,,,,,13.9188,12.9872,2.17475,0.0187639,13.783,12.366,11.993,11.965
325670253,12.8999,5080.0,143.488,4.33326,0.0891976,1.0408,0.0629548,0.851,0.106082,0.754794,0.194281,0.6499553,,403.458,3.942,0.0896386,0.1713594,758,0.000314401841,,14.0381,12.8476,2.44998,0.0240313,13.657,12.021,11.63,11.512
313675203,9.462,5354.0,121.698,4.48559,0.0835797,0.913016,0.0495126,0.93,0.117136,1.22194,0.287131,0.617112935,,87.7559,0.2534,0.0,0.10984569,3456,0.000391239475,,10.3717,9.4078,11.3664,0.0326567,10.157,8.785,8.414,8.311
55650590,12.4312,3383.0,157.0,4.87231,0.000399354,0.351676,0.0105659,0.336144,0.0202765,7.72853,0.229975,0.0145944646,,47.7465,0.10975,0.0,0.1403661,116,0.008496603,,15.0876,12.4957,20.9152,0.0477779,14.938,10.873,10.282,10.06
411347315,13.1678,5689.0,123.0,4.09589,,1.49021,,1.01,,0.305193,,2.095733,,849.015,28.938,0.0411261,,,,,14.0139,13.1122,1.14941,0.039829,13.882,12.497,12.164,12.099
343019899,10.0618,5769.0,146.508,4.42576,0.0775995,1.03088,0.0525527,1.033,0.128555,0.942935,0.204973,1.06049633,,146.858,0.6835,0.0206562,0.317404717,1324,0.0002525057,,10.8653,10.0158,6.78055,0.0314577,10.61,9.478,9.124,9.086
269509393,10.2866,6221.0,156.426,4.13484,0.0853022,1.55311,0.070196,1.2,0.179987,0.320313,0.0741062,3.25491953,,275.906,2.0795,0.0315974,0.08797745,914,0.000122781581,,10.9648,10.2379,3.59578,0.0271116,10.868,9.732,9.475,9.43
7624182,8.7929,8959.0,169.105,3.80171,0.067946,3.12776,0.0960604,2.26,0.316889,0.07386,0.0127444,56.7804451,,460.728,7.059,0.0159463,0.008849955,34,0.00101109222,,8.87427,8.76706,2.14188,0.0330016,8.84,8.633,8.678,8.614
387664866,9.08409,6504.0,318.458,3.40075,0.107228,3.81133,0.170774,1.333,0.27907,0.024077,0.00713578,23.4190464,,402.661,4.927,0.0702372,0.547863543,1147,5.76761777e-05,,9.7353,9.04068,2.45507,0.030155,9.623,8.466,8.304,8.333
1003831,10.6701,5550.0,116.741,4.32801,0.076482,1.12196,0.0548141,0.977,0.122464,0.691766,0.148089,1.07602763,,199.581,1.2615,0.00822152,0.0343523957,207,0.00118881289,,11.5271,10.6222,4.98182,0.0314323,11.097,10.044,9.71,9.604
458419328,12.4963,3502.0,157.0,4.73913,0.00811489,0.498029,0.0148603,0.496104,0.0203333,4.01614,0.195086,0.03361,,79.7634,0.22365,0.0,0.05831859,42,0.00139642484,,14.9199,12.5439,12.5083,0.0348909,14.595,11.051,10.387,10.165
117322779,10.485,,,,,,,,,,,,,,,,,,,,19.0257,11.8505,,,14.558,7.616,6.611,6.117
156115721,9.2386,6616.0,200.0,,,1.53429,1.4887,,,,,,,,,,0.951607943,772,0.000162331417,,9.85035,9.18207,,,9.9,8.322,8.023,8.011
449197624,12.2624,6121.0,128.887,3.93682,0.0826227,1.91801,0.0958794,1.16,0.151006,0.164401,0.0371719,4.652498,,816.554,20.548,0.0417246,0.0144939991,129,0.00016631528,,12.9732,12.2033,1.19605,0.0305789,12.767,11.663,11.389,11.322
239816546,11.9775,5639.0,144.529,4.33854,0.0815751,1.12141,0.061206,1.0,0.124689,0.709096,0.161389,1.14560068,,361.857,6.2435,0.0458817,0.281187445,499,3.715459e-05,,12.8491,11.9249,2.7359,0.0473026,12.569,11.303,10.96,10.905
178879588,13.2554,5735.0,122.0,4.41373,,1.03865,,1.02,,0.910305,,1.05140591,,623.232,6.0345,0.0439255,,,,,14.0919,13.2011,1.5756,0.0154207,13.992,12.631,12.29,12.216
347329162,11.5384,5797.0,121.229,4.36164,0.081426,1.1136,0.0578744,1.04,0.13252,0.753082,0.17111,1.26173663,0.43,321.084,5.314,0.0162237,0.00201904727,22,0.000589599251,,12.3773,11.4889,3.08648,0.0511433,12.091,10.874,10.603,10.532
145750719,12.0213,5659.0,126.32,4.10474,0.0771191,1.46778,0.079598,1.0,0.127729,0.316239,0.0679332,1.99056661,,486.474,8.44,0.0457881,0.008013443,31,0.0002416403,,12.8894,11.9719,2.02727,0.0353876,12.662,11.377,11.07,10.988
96847781,13.8205,5553.0,122.0,4.33441,,1.11542,,0.98,,0.706163,,1.06582534,,794.637,18.968,0.0762394,,,,,14.755,13.7622,1.23054,0.0297902,14.512,13.098,12.779,12.661
250111245,13.9766,3692.0,122.0,4.77235,,0.502411,,0.545,,4.29753,,0.0422532558,,162.229,1.3055,0.0108853,,,,,16.1572,13.9069,6.13575,0.0492247,16.19,12.465,11.859,11.639
26583436,13.0091,6291.85,20.1702,4.24874,,1.37917,,1.23,,0.468872,,2.685603,0.0142717,869.253,12.8745,0.0342182,,,,,13.6465,12.9513,1.12166,0.016908,13.438,12.495,12.237,12.25
