toi,tid,tfopwg_disp,pl_orbper,pl_trandep,pl_trandurh,pl_tranmid,pl_rade,pl_insol,pl_eqt,st_tmag,st_teff,st_rad,st_logg,st_dist,ra,dec
5725.01,1042432,PC,746.9545356,1671.1171293,2.77304,2458882.106824,2.7184667,0.1126616,147.762315,11.4053,3933.0,0.623191,4.63174,78.9286,153.929163,28.355191
5727.01,357048995,PC,6.3928694,451.9563235,3.7128927,2459422.895595,3.3171645,435.391459,1165.0370206,10.5988,5712.0,1.44969,4.12,261.104,274.566208,58.562948
5728.01,219875976,PC,11.4974559,843.1062336,2.3907993,2458685.097165,1.1269607,3.5120094,349.147284,12.4896,3444.0,0.375994,4.84899,54.7045,260.350936,67.550421
5729.01,103605399,PC,554.4989676,6058.5947589,2.9052363,2458886.836539,3.8883371,0.7956878,240.8825959,12.6265,3870.0,0.423548,4.80522,81.2392,151.210123,69.164969
573.01,296780789,APC,13.5773431,156034.718417,1.7245219,2458524.632416,19.8484205,18.9098286,531.8530421,12.519,3404.0,0.338,4.91079,88.3935,142.346908,-14.511711
5730.01,138820713,PC,1.9271225,898.6821302,1.4530399,2458900.38758,1.4261604,57.2227793,701.4746588,11.1557,3572.0,0.464169,4.76894,40.9866,175.56543,24.192494
5731.01,188668950,PC,270.303816,2898.2731965,6.682468,2459130.335118,4.4969676,0.3921479,201.8283767,11.241,4448.25,0.767409,4.51125,109.835,260.098822,52.433465
5732.01,335952150,PC,60.1702823,1941.0,3.337,2460264.24567,11.9133,29.4687,649.0,10.2071,6710.0,1.42,4.29122,275.456,265.556587,53.203935
5733.01,224297408,PC,8.2751966,958.0302036,2.0749903,2458711.604346,2.7563441,46.1268457,664.6732318,10.968,4388.89,0.832265,4.43387,102.462,184.966156,55.165724
4984.01,177391159,PC,3.6748618,2990.0,4.042,2459226.755662,,1164.16,1627.0,12.4373,6084.3,,,1211.61,106.060479,-0.367305
4986.01,5592720,PC,6.5946181,9920.0,2.884,2459245.46046,22.1605,277.451,1137.0,12.8742,6345.0,2.12,3.89,1259.59,111.521557,-6.082467
4988.01,445392860,PC,2.3696548,46129.4275972,1.8925768,2459990.471484,21.171114,119.5549647,843.3573872,14.881,3986.0,0.697237,4.57,446.614,112.460205,-51.990765
4989.01,303385111,PC,3.429078,13770.0,1.795,2459382.6896,21.1656,185.229,1027.0,13.0413,5654.0,1.85,3.91,936.608,256.799859,-64.547055
499.01,123702439,APC,8.5334865,1756.0,2.369,2459993.465139,4.14687,130.53,941.0,10.1374,5997.0,0.97,4.45722,158.659,115.638695,-43.553495
4990.01,295312916,PC,5.6386197,5940.0,2.621,2459383.064288,13.3798,120.336,922.0,12.9123,5373.0,1.56,4.02,697.681,270.777435,-68.14639
4991.01,247180220,PC,0.7702101,29130.0,0.857,2459385.804489,13.5452,120.256,922.0,14.6594,3601.0,0.68,4.58,343.755,253.700297,-45.367406
4992.01,362111691,PC,4.8807474,11440.0,3.148,2459381.726318,18.7724,424.843,1264.0,13.1812,6356.0,1.7,4.08,1150.11,244.854853,-66.670298
4993.01,360221713,PC,3.1062522,3680.0,4.824,2459384.512135,12.6882,1415.95,1708.0,12.782,5369.0,2.13,3.75,888.672,262.31426,-59.107667
4995.01,294295243,PC,8.7802662,2140.0,2.45,2459371.589355,8.87975,87.107,851.0,11.8014,6124.0,1.88,3.95,639.661,265.23597,-69.443478
4996.01,384709136,PC,4.8131406,5030.0,4.932,2459387.911786,15.2753,1074.75,1595.0,12.7523,6287.0,2.1,3.88,1058.39,257.612996,-81.70829
4997.01,340624586,PC,13.3178839,3920.0,4.344,2459381.134323,,261.545,1120.0,11.1281,7295.5,,,,238.241484,-63.860593
4998.01,76228620,PC,9.7800223,4340.0,4.245,2459378.907088,9.06075,187.783,1031.0,11.2723,6113.0,1.33,4.25,352.331,269.247209,-55.787941
4999.01,33227166,PC,5.5846356,2220.0,5.066,2459377.221706,9.33343,624.784,1392.0,10.8235,5698.0,1.99,3.84,368.89,266.628908,-43.374494
5000.01,179230828,PC,5.5422295,14910.0,2.556,2459302.141318,14.7328,271.918,,12.6702,5483.0,1.02,,470.92,158.600019,-23.73406
5237.01,435740442,PC,2.9889845,13920.0,1.858,2459444.873065,17.7415,314.21,1172.0,12.4705,6002.0,1.42,4.18,603.735,297.495261,29.891252
5239.01,230290708,PC,11.3182327,5080.0,2.956,2459431.315024,8.83548,59.5158,773.0,12.7986,5969.0,1.24,4.29,648.893,276.382262,44.901409
5241.01,305948428,PC,4.8398399,7040.0,2.818,2459439.553965,12.0967,199.608,1047.0,12.1019,5506.0,1.39,4.14,441.596,295.483771,23.127392
5242.01,426122503,PC,2.4038486,16500.0,1.87,2459445.351035,11.4754,242.515,1099.0,12.789,5074.0,0.85,4.51,331.852,287.658473,35.4957
5243.01,322504451,PC,1.6087939,8160.0,1.966,2459825.686941,16.2542,1301.71,1673.0,12.5949,5995.0,1.81,3.96,764.006,309.333017,48.04051
5244.01,352151292,PC,5.0821798,4930.0,4.249,2459827.2985,10.6708,592.328,1374.0,12.8105,5929.0,1.53,4.1,766.439,305.263323,52.910316
5245.01,123041007,APC,0.4305826,15510.0,0.435,2459446.067776,12.4063,156.925,986.0,14.5795,3861.0,0.69,4.58,,279.057886,42.519276
5247.01,289307883,PC,12.9177538,11460.0,1.8,2459440.338894,15.194,21.7315,601.0,12.4228,5606.0,1.3,4.21,497.041,314.8042,23.733206
5248.01,256154857,APC,0.701239,13700.0,1.05,2459794.85633,10.9462,1087.15,1599.0,13.4319,5126.0,0.85,4.51,423.737,300.045751,21.740611
5249.01,185598695,PC,4.6285493,15300.0,2.844,2459446.223146,12.8401,300.005,1159.0,13.4752,6007.0,1.06,4.44,668.429,302.183898,42.496338
525.01,71512186,PC,14.8608019,556.6027212,6.1932625,2458471.007595,4.4404093,239.0475595,1002.8611977,8.7784,7064.0,1.62231,4.22374,152.042,90.169954,-8.468341
5250.01,278105308,PC,5.4463931,8350.0,2.222,2459446.167966,20.2415,236.789,1092.0,11.7781,6815.0,2.19,3.92,782.324,302.751801,23.34472
5251.01,436007113,PC,2.3205922,8900.0,2.393,2459445.018309,14.7239,1400.15,1704.0,12.2492,6756.0,1.51,4.24,668.834,305.803809,29.872672
5252.01,395385033,PC,8.5394045,6460.0,5.884,2459437.267399,13.4388,566.287,1359.0,12.899,6369.0,1.7,4.08,913.714,302.499233,23.40978
5253.01,284660935,APC,1.1110609,4060.0,1.155,2459635.041369,12.9236,2976.45,2057.0,13.286,5500.1,1.02,4.4,582.471,179.211893,58.405356
5499.01,386772576,PC,4.8038446,17000.0,2.038,2459571.791808,11.3023,67.3083,797.0,12.8935,5019.0,0.83,4.51,335.455,119.738513,22.790566
5500.01,62740096,PC,1.7530712,11660.0,1.019,2459575.934108,19.7783,564.728,1358.0,13.189,5625.1,0.89,4.54,513.084,116.003412,20.208863
5501.01,94823134,PC,24.166804,4020.0,5.257,2459571.771281,8.65143,41.1658,705.0,12.3295,5985.0,1.35,4.22,574.701,113.353491,26.680872
5502.01,126322519,PC,11.6260799,840.0,2.937,2459578.359235,4.02844,95.1955,870.0,10.3404,6317.0,1.32,4.29,248.654,135.204056,27.998334
5504.01,95079513,PC,13.2414304,1430.0,3.989,2459563.048371,4.4877,93.077,865.0,10.8343,6062.1,1.2,4.34,265.58,114.621291,26.909495
5505.01,374350678,PC,11.1064221,15290.0,2.12,2459573.870053,10.19,20.7088,594.0,12.8078,5190.5,0.79,4.59,325.186,160.866036,3.9587
5506.01,385312460,PC,19.5862903,24300.0,6.924,2459556.878421,19.398,88.9614,855.0,13.259,5986.0,1.23,4.3,712.281,181.339963,-12.263451
5507.01,377097547,PC,1.5068165,734.0512116,0.8625455,2459526.218674,0.9740062,53.6972467,690.4110824,10.8055,3514.0,0.356879,4.87,24.4583,148.60167,6.646246
5508.01,406140233,PC,3.1816478,9300.0,3.493,2459577.584368,14.4913,994.501,1564.0,13.4649,5949.3,1.53,4.11,1076.22,142.649374,11.627205
5509.01,35285308,PC,5.7656076,6750.0,2.955,2459572.855698,9.12778,170.956,1007.0,12.5879,5638.4,1.08,4.37,466.413,139.182024,14.592401
5510.01,26865340,PC,5.7380349,8720.0,5.045,2459574.244787,17.067,998.412,1566.0,11.4769,6786.0,1.76,4.11,620.47,112.477813,26.019184
5511.01,389040826,PC,4.7174703,11520.0,1.205,2459575.042484,5.77392,6.87901,451.0,12.8656,3628.0,0.51,4.72,106.339,141.997153,4.213192
5512.01,366698929,PC,4.5589188,10330.0,1.873,2459573.138543,10.6821,92.6735,864.0,12.5869,5429.0,1.02,4.4,416.236,182.490924,5.631749
5514.01,63190194,PC,1.7459947,18190.0,2.217,2459575.660235,12.8043,773.913,1469.0,13.4277,5332.0,0.94,4.46,531.582,156.673491,13.018643
5735.01,157769780,PC,2.1208156,1148.8773237,0.8427764,2458683.544649,0.837844,12.9004588,483.360368,12.2822,3222.0,0.210908,5.0449,22.914,147.125026,77.389748
5736.01,310380289,PC,0.6489868,615.5445069,1.1349755,2458738.901194,1.6921774,493.4826926,1202.0920667,11.982,3949.0,0.579535,4.66859,92.3604,213.758397,49.500938
5737.01,229618478,PC,19.4480946,1327.1099723,3.5107588,2458698.868058,2.3009285,5.921701,397.8609983,12.3105,3966.0,0.618273,4.63584,118.505,278.903346,77.735552
5738.01,198162530,PC,0.768125,491.4350185,0.9992062,2458683.640443,1.3040556,302.1102929,1063.3130159,12.1898,3717.0,0.569914,4.67682,91.2062,243.906538,61.926901
5739.01,328934980,PC,8.4306162,182.9089572,5.5823881,2458930.773235,2.0500339,383.1101186,1128.3677245,7.1367,6104.12,1.49138,4.15159,61.8703,205.169536,19.199859
5740.01,230087765,PC,1.689442,318.7756761,1.3359142,2458684.235662,1.3821489,386.3588109,1130.7522348,11.958,4552.0,0.788247,4.50087,168.06,246.952745,69.781491
5741.01,159851831,PC,24.0004143,1240.0,3.138,2459754.333656,2.83659,6.01946,436.0,10.4514,4579.0,0.8,4.49,86.8854,269.207527,39.223388
5743.01,308300731,PC,7.6603722,9918.0,2.159,2460494.575115,8.87205,40.7846,704.0,10.4748,5250.0,0.87,4.51,127.428,267.904353,24.427455
5744.01,157768969,PC,5.7488832,190.0,5.003,2459758.400187,2.08943,974.493,1556.0,9.75577,6009.0,1.54,4.11,207.057,147.128216,73.449342
5748.01,407495930,PC,3.0269043,7120.0,3.819,2459738.329356,14.2605,1446.66,1718.0,12.9255,6154.0,1.67,4.06,866.343,7.084443,73.107753
5001.01,95709395,PC,5.069043,8170.0,4.185,2459379.729414,13.2155,939.466,1542.0,12.1641,6763.0,1.51,4.24,632.346,243.403564,-33.496496
5002.01,418471116,PC,3.7318818,10850.0,3.231,2460070.612999,13.3208,653.055,1408.0,13.4479,6129.0,1.23,4.32,847.863,205.298543,-78.882708
5003.01,301900477,PC,4.4540914,9790.0,1.16,2459388.445535,12.2601,70.3253,806.0,11.8406,6188.0,1.13,4.41,404.148,259.699318,-66.348384
5004.01,384386062,PC,5.7626113,8710.0,4.004,2459380.933567,10.0697,692.871,1429.0,13.0071,5470.0,0.97,4.45,446.494,249.366356,-80.975283
5006.01,449107129,PC,4.254955,2370.0,4.228,2459386.202615,14.4712,5255.5,2372.0,11.9055,8653.0,2.88,3.85,1340.01,216.471203,-69.83585
5008.01,150531994,PC,2.7755355,12833.8046992,3.755829,2460830.04607,10.8887555,420.0931837,1154.6654161,12.9499,5183.0,0.94,4.43,379.594,266.129426,-39.993496
5009.01,463781038,PC,8.1755735,2870.0,7.683,2459385.304236,17.9327,4574.7,2291.0,11.9032,9169.0,3.44,3.73,1324.39,261.294366,-40.583473
5010.01,276735500,PC,6.7107895,29370.0,1.377,2459376.396983,12.843,6.07437,437.0,14.6681,3980.0,0.7,4.57,420.252,270.340633,-79.353115
5011.01,418298773,PC,2.6060495,7607.398609,1.6531467,2460069.387501,6.7707607,205.1810486,965.2816733,13.4962,4471.0,0.78826,4.49,288.015,197.361763,-81.962957
5012.01,245728942,PC,4.18438,3750.0,2.146,2459384.614713,14.8687,2440.51,1958.0,11.4302,10708.0,1.82,4.36,729.115,252.214926,-44.21966
5013.01,287494667,PC,8.989491,2890.0,1.43,2460047.431086,13.4707,40.9859,704.0,12.7482,6620.0,2.21,3.89,1224.74,123.632846,-72.245005
5014.01,362032529,PC,3.4507193,2270.0,3.498,2459388.137789,8.16973,830.757,1495.0,12.4073,5712.0,1.7,3.99,677.476,244.702801,-68.662731
5015.01,221656234,PC,2.4533968,8790.0,3.425,2459384.648481,16.1215,2024.13,1868.0,12.491,6333.0,1.7,4.07,637.121,245.273071,-43.222686
5254.01,126225595,PC,4.4836616,3420.0,3.542,2459440.496405,13.9078,445.248,1279.0,11.7137,5646.0,2.35,3.69,613.744,315.261844,26.591654
5255.01,158325942,PC,2.612273,7680.0,3.005,2459441.513501,12.9095,989.904,1562.0,12.6023,5874.0,1.45,4.14,678.578,287.007826,45.396659
5256.01,356146869,PC,21.1968768,6630.0,4.228,2459884.678947,6.85964,15.5174,552.0,13.089,4934.0,0.84,4.5,352.109,266.336079,52.475176
5259.01,375419034,PC,3.0321361,13790.0,2.078,2459441.712932,12.5315,403.028,1248.0,13.0157,6071.0,1.06,4.44,487.68,294.065225,21.794676
5261.01,402828941,PC,4.1509756,9780.0,2.029,2459442.968277,10.8804,159.592,990.0,12.1444,5686.0,1.04,4.41,377.054,305.458545,19.435847
5263.01,275527293,PC,3.1501356,16270.0,2.201,2459442.190431,20.3727,357.357,1211.0,13.1549,5950.0,1.56,4.09,836.02,304.702586,41.970517
5264.01,435719275,PC,4.4274169,10600.0,5.435,2459439.859036,19.9341,1995.4,1861.0,11.9275,6812.0,1.92,4.04,673.959,297.552063,27.481047
5265.01,219847787,PC,11.5914514,832.0,1.968,2459892.032608,3.16826,29.4907,649.0,11.456,5896.0,1.08,4.4,301.885,255.603468,69.109664
5267.01,153971295,PC,13.7036806,1020.0,4.766,2459599.727409,2.8229,96.0669,872.0,11.9139,5546.0,0.87,4.55,273.233,202.071927,70.416036
5269.01,359321688,PC,2.7340756,1700.0,1.994,2459446.348846,9.45026,2179.86,1903.0,11.4416,8524.0,2.25,4.06,656.146,291.219573,22.12466
527.01,148228019,APC,18.0892103,5526.7158766,2.5607235,2458470.73838,22.2024283,221.7006105,984.1503966,8.2488,7403.0,1.8368599,4.13809,163.677,101.188744,-36.657354
5515.01,55275863,PC,8.5926333,885.5569232,3.3859708,2459577.408076,2.4974696,86.6266934,778.0951063,10.5182,5494.0,0.835682,4.57761,135.459,139.616364,16.989956
5516.01,70678449,PC,4.3776584,3900.0,2.864,2459574.484627,12.3407,448.118,1281.0,12.2614,6077.0,2.02,3.88,857.001,155.838203,13.472271
5517.01,307951656,PC,4.5867288,7710.0,4.382,2459578.586941,13.5857,639.287,1400.0,13.4016,5737.0,1.55,4.06,1016.76,148.617274,24.302831
5518.01,386620582,APC,4.469996,9280.0,3.524,2459572.280265,11.2936,894.532,1523.0,10.927,6948.0,1.12,,379.6726,124.152799,16.392612
5519.01,443582629,PC,5.8512587,1275.0993295,1.8417106,2459284.396693,1.3562009,8.3312712,433.308858,11.7119,3443.0,0.365053,4.86,37.4763,167.727736,-3.242816
5521.01,396932137,PC,18.5146638,1480.0,1.337,2460279.249516,6.56184,39.6871,699.0,8.94302,6379.0,1.35,4.28293,137.592,176.481442,11.37083
5522.01,366409685,APC,1.3852161,1913.3334637,0.7629247,2459230.030899,6.5271985,4355.2530871,2071.9205547,11.9589,6294.0,1.451,4.20464,571.447,126.388216,10.170581
5525.01,345450130,PC,2.7521595,1025.5391237,0.9607827,2458440.199907,1.3820795,22.3702107,554.6733092,11.8693,3288.0,0.418181,4.81007,42.753,57.875185,9.727861
5526.01,335540507,PC,10.864728,1018.9934407,3.1780359,2459283.877264,2.5708592,34.3170929,617.3015566,10.8228,4788.0,0.752578,4.57314,106.204,183.023659,-12.684409
5527.01,415399713,PC,346.1614828,727.1554128,7.4179451,2459176.647091,2.5449936,0.9363966,250.8907848,10.3965,5862.0,0.92603,4.53012,144.866,62.853108,10.277208
5766.01,353225230,APC,0.5721596,6530.0,1.127,2459742.700661,9.61266,3696.08,2172.0,13.0009,5560.2,1.12,4.33,550.385,253.97902,14.966082
5767.01,351652998,PC,4.015073,22900.0,3.229,2459741.644195,15.9171,383.57,1232.0,13.4429,5690.0,1.03,4.42,648.967,256.38386,20.550685
5768.01,470990157,PC,3.7749324,5920.0,3.902,2459766.375076,12.3016,1208.55,1642.0,12.8212,6448.0,1.62,4.14,928.084,278.553118,23.767651
577.01,410094645,APC,3.329754,21380.0,2.862,2459277.162004,22.3335,694.276,1430.0,12.4167,7341.0,1.5,4.14244,680.747,133.258916,-22.198143
5770.01,23179035,PC,1.4529225,17180.0,1.604,2459766.399806,12.177,993.613,1564.0,13.0383,5986.6,0.88,4.59,512.769,274.654678,30.923869
5771.01,459836041,PC,6.6867154,3870.0,2.945,2459758.243282,11.1995,166.048,1000.0,13.038,5839.0,1.8,3.95,864.093,63.823421,86.119625
5772.01,313609787,PC,3.5023306,11020.0,1.31,2459764.635726,13.5233,91.9991,862.0,13.442,5568.0,1.21,4.26,757.959,261.172485,26.050455
5773.01,445795465,PC,2.7404478,5340.0,3.422,2459767.6163,12.6696,908.875,1529.0,12.4443,5390.0,1.74,3.93,614.872,81.782314,75.789224
5774.01,9701368,PC,5.4049747,22870.0,2.932,2459764.180646,14.7278,170.944,1007.0,13.2035,5662.6,0.95,4.49,554.905,259.979063,31.514818
5775.01,289666986,PC,2.4369467,26190.0,3.969,2459765.105281,7.18163,471.423,1298.0,14.8831,3550.0,0.41,4.82,190.462,56.240106,77.464603
5776.01,310728245,PC,4.1816344,4180.0,4.13,2459765.925587,13.4666,782.898,1473.0,12.1884,5900.0,1.76,3.98,676.452,264.17484,20.219083
5777.01,459189798,PC,6.9171675,1250.0,2.038,2459758.926644,2.51967,21.9209,602.0,11.8799,4208.0,0.67,4.6,114.277,141.002239,82.858696
5778.01,264468702,PC,6.0962241,21520.0,1.866,2459762.212892,9.0747,11.1142,508.0,14.0296,3769.0,0.6,4.65,236.52,325.737466,83.311725
5779.01,102846772,PC,10.2515829,4270.0,4.588,2459754.990877,11.6535,190.021,1034.0,13.1293,6080.0,1.83,3.97,1161.94,128.61913,70.048117
5780.01,43333094,PC,7.5358996,15840.0,1.413,2459758.226742,16.6203,20.3071,591.0,13.4747,5306.0,1.13,4.29,657.865,260.96985,19.921187
5781.01,279920478,PC,5.38265,1110.0,7.477,2459765.779081,10.2347,986.287,1561.0,11.8987,4942.0,3.05,,675.318,38.116051,80.746391
5782.01,158845573,PC,5.0048582,750.0,5.027,2459766.339783,4.81636,795.439,1479.0,10.6582,5641.8,1.83,3.91,327.322,269.951986,27.829972
5017.01,302054555,PC,3.3677179,3070.0,5.049,2459384.729363,12.6215,1495.44,1732.0,12.4698,5575.2,2.3,3.71,872.49,260.016954,-67.444612
5018.01,294691204,PC,6.5859565,1570.0,1.553,2459380.063674,5.98453,111.468,905.0,11.576,6353.0,1.41,4.24,459.435,267.208534,-67.058468
5019.01,420829332,PC,1.090295,5240.0,1.895,2459385.957383,8.96609,3593.4,2156.0,12.6345,5479.0,1.14,4.31,453.404,251.626959,-55.262592
502.01,172193428,APC,2.9412694,2421.3696753,1.6223259,2458493.778447,8.8335566,990.2921795,1430.7395644,10.3773,5642.0,1.21356,4.16735,215.387,98.53195,-28.404168
5020.01,310266243,PC,5.3450209,3650.0,5.64,2459387.587844,11.8547,1370.06,1694.0,13.3298,6279.0,2.04,3.91,1440.15,251.32038,-76.166637
5021.01,403405969,PC,12.975062,6210.0,6.124,2459384.238317,11.8674,266.841,1125.0,13.2565,6480.9,1.5,4.2,1041.69,230.10612,-77.358859
5022.01,208772468,PC,2.244541,17150.0,2.1,2459385.707127,13.6382,465.777,1294.0,13.1509,5455.0,1.03,4.39,488.161,245.215993,-57.641596
5023.01,213111428,PC,2.2749988,68800.0,0.632,2459386.471282,17.0496,4.17143,398.0,14.9582,3199.0,0.32,4.9,119.693,257.123769,-51.531661
5024.01,344130921,PC,14.7765802,4630.0,4.996,2459368.639064,10.2309,119.223,920.0,12.9267,6247.0,1.46,4.19,829.942,279.09562,-77.375951
5025.01,217838717,PC,2.8846592,12880.0,2.783,2459384.454284,16.5935,2563.35,1982.0,12.3666,8219.0,1.42,4.44,803.602,261.365163,-46.988032
5026.01,161247580,PC,3.2813635,4740.0,3.203,2459383.306298,10.9441,1226.1,,11.831,6622.0,1.54,,462.227,261.946819,-33.163141
5028.01,76894548,PC,3.9353218,8020.0,3.169,2459388.664235,20.2069,575.011,1364.0,12.5587,5806.0,2.17,3.78,929.659,271.090009,-55.636862
5029.01,154400369,PC,3.8861815,5880.0,2.565,2459384.065789,10.8516,1616.52,1766.0,12.1989,8615.0,1.39,4.49,383.371,259.95298,-35.740745
5030.01,444290896,PC,4.4299239,5280.0,4.671,2459381.764066,,,,12.3927,,,,990.831,267.466654,-32.095911
5031.01,46807139,PC,4.5314275,6062.0,6.41,2459381.694747,,242.998,1099.0,13.302,3605.0,,,3154.91,230.789617,-58.726784
5032.01,283665218,PC,6.032661,6850.0,4.689,2459376.494429,,255.942,1114.0,12.7954,5049.5,,,732.552,233.198015,-56.080098
5033.01,318180448,PC,5.4695364,1600.0,1.274,2459389.289886,1.39203,6.09736,437.0,11.7405,3465.0,0.36,4.86,37.3076,309.399793,-83.092931
5270.01,424112727,PC,1.0513177,5720.0,2.562,2459446.035629,16.1359,13073.2,2978.0,12.7655,7529.0,2.22,3.98,1229.65,300.066897,22.162093
5271.01,296461391,PC,4.3108587,1020.0,3.486,2459827.010531,4.50948,836.11,,10.7988,6358.0,1.41,,295.41,306.984801,48.318598
5272.01,278668358,PC,5.0135727,3520.0,4.396,2459822.945623,9.19425,635.189,1398.0,12.4603,5930.0,1.56,4.08,612.204,307.952689,48.232153
5274.01,356682805,PC,6.1313492,3730.0,2.447,2459628.259748,4.7793,39.468,698.0,13.1293,4310.0,0.76,4.5,245.857,174.64475,72.265344
5276.01,282935857,APC,2.3612205,2410.0,2.303,2459444.189059,13.5272,875.429,1515.0,11.7163,5766.0,2.7,3.59,749.716,313.175021,25.502871
5277.01,276381737,PC,15.9929608,7870.0,3.747,2459829.069249,13.4988,53.3959,753.0,13.233,6132.0,1.54,4.13,876.326,308.119189,58.095462
5278.01,264301607,PC,0.435435,104138.5602976,1.0529945,2459825.576076,17.9748711,252.7287521,1016.912095,14.9343,3349.0,0.383284,4.84,166.421,295.80865,66.571374
5279.01,7681574,PC,16.0104634,7450.0,2.151,2459428.849564,8.86029,14.2918,541.0,12.485,5733.4,1.03,4.42,440.9,273.240396,47.336205
5280.01,194679333,PC,9.0165933,2650.0,2.886,2459440.705384,9.81811,145.183,967.0,11.1568,6543.2,1.88,4.02,537.068,312.860751,38.329749
5281.01,405932063,PC,5.5047275,7530.0,4.025,2459825.472799,12.7051,448.634,1282.0,13.1569,5865.0,1.47,4.13,875.436,301.464969,51.856929
5282.01,329346586,PC,1.392516,4390.0,1.209,2459742.132395,9.7757,769.854,1467.0,13.1137,6082.0,1.45,4.17,892.373,269.831796,49.54974
5284.01,171312653,PC,2.0327015,13040.0,2.019,2459444.105892,21.5462,1195.69,1638.0,13.4842,6555.0,1.86,4.03,1430.26,298.748378,36.162883
5285.01,250330564,PC,4.3852176,18080.0,2.188,2459469.314451,10.2627,41.2399,705.0,12.9354,4076.0,0.76,4.49,187.506,340.969106,-1.83855
5286.01,301035553,PC,3.2988824,11160.0,2.352,2459469.122508,9.7209,358.69,1212.0,13.1789,5735.0,0.9,4.54,533.065,3.035148,-4.612959
5287.01,909930,APC,4.1976789,6960.0,3.829,2459468.058757,14.6667,713.476,1439.0,10.7217,6058.0,1.71,4.02,357.584,328.038687,-8.419663
553.02,161477033,PC,11.9234819,680.8032643,3.2410592,2458419.367318,2.2904053,55.1644235,695.0795649,10.0614,5465.0,0.879477,4.57025,108.159,73.261286,-45.540405
5530.01,244170332,PC,0.4774382,423.1532826,0.952523,2458382.170928,1.118031,608.8739519,1266.9270194,11.3978,3888.0,0.525437,4.71522,60.8241,6.489351,-5.697646
5531.01,88114177,PC,4.5352255,195.4048675,3.0733542,2458873.596672,1.753622,413.8559989,1150.3554736,8.5727,5788.42,1.10259,4.37027,80.6404,148.472166,19.594377
5532.01,318836983,PC,5.6539689,1223.1789451,2.6370718,2458412.247364,2.732945,34.3228576,617.327479,11.5212,3975.0,0.662052,4.5998,90.9985,41.380404,5.150733
5533.01,155093420,PC,1.6098954,412.6710488,1.7900454,2459202.20091,3.8276199,7739.833691,2392.2284819,10.8475,7173.0,1.79821,4.13332,516.56,102.487722,14.974761
5536.01,268143410,PC,3.1479748,478.0,2.391,2460228.201463,6.17795,810.338,1486.0,10.4756,6555.0,3.22,3.56,463.124,67.324162,26.163578
5537.01,17555760,PC,22.2897649,1060.0,12.435,2459519.631378,8.90212,240.104,1096.0,10.4422,5772.0,2.77,3.56648,370.57,67.116707,21.56849
5538.01,337648770,PC,23.899595,15998.7683282,2.0395157,2459534.758896,12.8307536,12.1501484,476.1734157,13.1748,4736.5,0.76962,4.55,310.197,138.952916,15.137683
5539.01,178266267,PC,7.1123703,497.0,2.644,2460271.408598,1.85858,117.665,917.0,10.0286,5595.7,0.91,4.52,123.647,128.073179,22.005792
5813.01,92439980,PC,27.0525472,953.0,3.862,2460519.238639,2.99769,17.7487,571.0,9.77358,5615.0,1.01,4.42,121.745,302.885118,31.637672
5814.01,427041513,PC,6.254395,1174.0,2.466,2460360.849074,2.73791,115.322,912.0,10.4008,4986.0,0.83,4.52,104.955,304.973328,33.00991
5816.01,194076601,PC,20.4282929,7660.0,7.501,2459842.062383,12.8306,559.996,1355.0,11.2546,8991.0,1.47,4.45701,566.807,307.215708,42.224014
5819.01,330218897,PC,3.4200073,746.044174,1.9339167,2459797.705428,2.8520931,443.2548574,1170.2620601,10.828,5463.0,1.03162,4.39104,188.762,326.452999,23.560485
5825.01,269243313,PC,9.7348295,1017.0,4.325,2460541.913603,3.6974,204.476,1053.0,9.95806,6115.71,1.21,4.33401,182.264,324.697165,-0.046455
5826.01,48253329,PC,2.8140207,7400.0,3.191,2459788.107629,17.2648,2559.93,1981.0,11.7134,7456.0,1.96,4.09,774.122,298.181417,-14.356986
5827.01,369062542,PC,5.0493049,7850.0,3.885,2459788.904875,15.7942,435.709,1272.0,12.9192,5821.0,1.76,3.97,614.225,291.908234,23.273823
5828.01,351077390,PC,1.1951761,2970.0,2.4,2459796.072414,4.46821,2437.87,1957.0,12.2148,5313.0,0.83,4.56,264.73,293.193881,25.086499
5034.01,306990399,PC,8.7042937,2130.0,2.726,2459377.128539,3.59413,52.2984,749.0,12.0635,5160.9,0.77,4.61,221.335,266.949667,-62.527452
5035.01,401509690,PC,5.8009082,5130.0,3.175,2459378.670278,8.06972,171.882,1008.0,12.5787,5406.0,1.05,4.37,394.439,215.630691,-72.802221
5036.01,406726743,PC,17.7481897,5210.0,2.516,2459380.200716,11.5797,11.794,516.0,12.5819,5393.0,1.51,4.06,567.804,222.810426,-78.378242
5037.01,263486257,PC,4.1245473,15857.5159207,3.4302475,2460068.949933,17.7780627,897.2680177,1395.887109,12.3155,6433.0,1.3291301,4.3,605.313,234.548332,-71.927874
5038.01,127115861,PC,0.9990876,4640.0,1.27,2459384.821608,16.981,9983.53,,11.9036,9391.0,2.41,4.05,1087.44,267.168701,-29.5226
5039.01,396649769,PC,2.1967461,3670.0,3.749,2460070.345183,11.6242,2106.93,1887.0,13.4924,5709.0,1.8,3.94,1079.8,214.410109,-75.324247
5040.01,412828754,PC,3.3808424,4420.0,3.135,2459385.934136,15.6348,1136.54,1617.0,12.9612,6445.0,1.96,3.97,1145.04,263.127273,-50.291903
