tid,pl_orbper,label,pl_trandep,pl_tranmid
268914377,2.1538959,false_positive,96363.0926604,2459229.716478
234282389,0.7320175,false_positive,4520.0,2458352.484922
114299824,4.2042078,planet,12080.0,2459229.337707
371443216,2.8240691,planet,8970.0,2459358.688506
118956453,2.3447752,planet,15340.0,2459279.602393
143143769,1.3372349,planet,1226.6760556,2459175.372553
14344979,4.1117731,planet,22017.8853537,2459255.860453
207077681,2.278575,planet,13638.9588751,2459061.944577
157266693,3.8537616,planet,18650.0,2459329.357403
183985250,0.7920645,planet,1561.7798964,2460933.175839
160578764,2.8786641,planet,8710.0,2459355.488108
162922904,3.8186276,planet,3240.0,2459331.431765
386259537,5.6107737,planet,6651.6899169,2459228.937203
172598832,3.2633165,planet,5011.5725027,2459201.975798
125739286,4.5111234,planet,11170.0,2459351.553003
176685457,4.4352884,planet,6410.0,2459272.947539
178289267,2.3506186,planet,15940.0,2459167.711102
268301217,0.9466787,planet,16490.0,2459989.041517
230267547,2.2263798,false_positive,1270.0,2459768.269102
23389848,15.64643,false_positive,6010.0,2459014.36854
395393265,3.3772835,planet,7216.4961357,2459883.441847
406855039,2.7180835,false_positive,329.1728205,2459391.951972
428787891,3.8240826,planet,10096.1098633,2459768.102761
461591646,3.7246883,planet,3320.0,2459913.983994
258402425,0.67554,false_positive,680.0,2459011.05035
298495970,8.4249043,false_positive,21600.0,2459764.110052
342642208,8.6007557,planet,5090.0,2459758.586312
55652896,34.5059318,planet,17387.9834231,2458331.488563
366563452,1.5873866,false_positive,110.0,2459767.160908
284564230,12.9773004,false_positive,997.0,2460656.816106
415969574,10.45776,false_positive,8773.24,2458362.57199
293978434,1.5971426,false_positive,2150.0,2458540.862165
286099128,3.7788779,planet,17654.0731284,2459964.344071
144970275,2.5313424,false_positive,5830.0,2459248.478713
283702603,0.6691882,false_positive,2850.0,2459279.471354
245509452,3.246208,planet,9405.9910446,2459883.864179
240823272,9.0881638,planet,24660.0,2459888.212325
419946164,1.7765395,false_positive,14020.0,2458623.343394
419858461,2.5433707,false_positive,55256.7333661,2460041.975735
392112968,1.1960086,false_positive,11770.0,2460041.592817
238162973,11.8885643,false_positive,35450.0,2459260.035982
132320310,1.3955317,false_positive,960.0,2459277.091098
208030798,1.7167587,false_positive,13620.0,2458650.326066
259506033,1.9025032,planet,10717.8931836,2460286.170903
354442783,1.5224706,false_positive,8545.4542713,2459910.690161
155867025,2.1547472,planet,49552.1823437,2459911.46982
201233610,21.05271,false_positive,21440.0,2459097.43463
290302097,2.9918201,false_positive,3410.0,2460042.800347
49710555,12.08837,false_positive,5990.0,2459109.092
389999924,4.7606207,false_positive,7813.8313853,2460015.719284
372596796,3.5366743,false_positive,13180.0,2458617.031866
361998994,1.84996,false_positive,9350.0,2458622.189194
284254253,1.862908,false_positive,3420.0,2458651.973815
453289469,0.7799194,false_positive,1920.0,2458652.436812
282091493,3.3789946,false_positive,11150.0,2458647.685514
339250695,4.7262208,false_positive,9512.9165619,2460287.858395
116257066,6.5019596,false_positive,7130.0,2459545.961039
9032368,1.632,false_positive,5500.0,2458355.67942
321436679,2.1263167,false_positive,7318.4567789,2460286.361991
188593930,1.46503,false_positive,3162.12,2458354.27607
322862882,1.2361087,false_positive,19760.0,2459359.464532
175476629,1.14057,false_positive,5009.01,2458354.27156
275562670,1.5810556,false_positive,33340.0,2458651.449273
254629854,0.9714298,false_positive,1650.0,2459359.54722
87597187,2.0449361,false_positive,29540.0,2458838.028588
286696848,8.9279009,false_positive,49560.0,2458835.622721
284747017,1.8012697,false_positive,1800.0,2458839.923433
29336129,1.6363822,false_positive,2383.8690387,2459989.636228
22020459,1.3328042,false_positive,1960.0,2459988.479583
188570092,7.327945,planet,13710.0,2459457.973621
340700241,7.7925448,false_positive,16339.5347863,2459967.138723
374847873,2.0391741,false_positive,5740.0,2459332.080551
306547699,2.6985136,false_positive,13510.0,2459356.241304
309436531,3.2136333,false_positive,7810.0,2459383.966929
305739565,3.3704313,planet,5610.0,2459329.334304
304950588,7.4316274,false_positive,13740.0,2459350.857352
303883880,0.8970184,false_positive,12070.0,2459359.59881
382474101,2.6520851,false_positive,10671.4743296,2460184.497818
21113347,4.218076,planet,7882.0701205,2459310.816804
467783290,3.6502527,false_positive,9000.0,2459521.512909
281196902,5.5455798,planet,8040.2832674,2460291.216212
445751830,3.4391954,planet,32914.4087358,2459911.667339
27244707,1.6882863,false_positive,5190.0,2458838.180194
9830791,3.5414573,false_positive,5930.0,2458835.348947
327952677,3.3969441,planet,10192.131158,2459090.143839
304025075,3.0290563,false_positive,22300.1175043,2460016.529835
469184909,1.2926975,false_positive,6460.0,2460042.142618
463203560,1.9905105,false_positive,2270.0,2460014.553417
462162963,1.3550447,false_positive,3710.0,2458593.752907
441334829,4.4433921,false_positive,6480.0,2459991.660646
243641947,2.5926199,planet,78210.0,2459355.554021
242460075,2.9098435,false_positive,9480.0,2459356.489051
459850897,1.1882681,false_positive,2800.5248692,2460772.766105
117689799,2.1570462,false_positive,17928.3672773,2459771.874948
86451883,1.7561019,false_positive,11010.0,2458708.663596
278968371,1.2997811,false_positive,7140.0,2458707.691822
228381868,3.4654953,planet,5884.1905569,2459091.364241
40779013,1.7113115,false_positive,9840.0,2458708.891857
20892672,3.10926,false_positive,5448.84,2458356.50088
470974162,3.2583798,false_positive,4800.0,2459603.239373
458419328,4.6747218,planet,8200.0,2459604.77275
103245940,3.2517862,false_positive,18310.0,2459301.699712
115242351,5.6748327,false_positive,8390.2038219,2459093.605469
361343239,2.3505698,planet,11210.0,2459331.527877
287145649,3.6015056,planet,13630.0,2459302.719029
112037203,4.3622356,false_positive,18670.0,2458619.606193
76505260,2.5336422,false_positive,13290.0,2459356.441741
358070912,0.8831279,planet,2068.0674877,2460014.96281
106224626,3.3418892,false_positive,24860.0,2458731.298955
373576942,0.8912218,false_positive,9160.0,2458731.568477
89876424,1.5380702,false_positive,8770.0,2458733.088312
67247610,1.9740614,false_positive,19601.2829646,2460340.791704
308073360,11.8886495,planet,7800.0,2459613.379817
155995204,9.30734,false_positive,42774.4,2458357.58381
841226527,19.5112506,false_positive,4080.0,2458883.544637
156816238,2.1461672,false_positive,14110.0,2459632.687208
149918151,1.540776,planet,27310.0,2459632.94338
300810086,0.6680065,false_positive,550.0,2460192.472902
141631253,1.6709011,false_positive,1210.5574745,2459963.201995
34505005,5.1627718,false_positive,19050.0,2459302.434183
166697854,2.75753,false_positive,1071.45,2458354.42965
27916356,3.2346944,planet,10156.5613928,2459421.606981
27844066,1.8532983,false_positive,10790.0,2458732.821053
294599100,5.6133922,false_positive,15850.0,2459440.870522
17865622,3.1198404,planet,8016.8009531,2459826.736428
291147951,2.5313956,false_positive,9640.0,2459444.951847
16187321,4.2021893,false_positive,9310.0,2459813.403681
271167979,0.3093954,false_positive,7680.0,2458733.079623
269269740,1.8639309,false_positive,3640.0,2459770.360298
139285736,1.55028,false_positive,23529.8,2458326.05107
95660472,3.244299,planet,5692.0048309,2459502.744728
229091748,0.4568,false_positive,3428.7,2458354.59152
71134735,2.3378945,false_positive,4971.1871392,2459580.850929
39077574,7.1404043,false_positive,8300.0,2459629.957296
8677530,2.91463,false_positive,9960.0,2458897.512084
167418898,10.9803025,false_positive,2390.0,2459367.920446
468977648,2.090218,false_positive,8180.0,2459302.296976
400395395,3.2891219,false_positive,8100.0,2459303.809966
386297468,2.0958074,false_positive,2350.0,2459329.676949
383666033,3.9678136,false_positive,760.0,2459328.097691
356461227,1.8418712,false_positive,10500.0,2460747.587467
45684223,6.5832019,false_positive,5280.0,2459323.340464
169765334,5.7042858,planet,940.986289,2459090.797418
31697707,3.910946,false_positive,5210.0,2459059.767349
271042173,0.476873,false_positive,1930.0,2458733.141437
172754786,4.1273472,false_positive,18840.0,2459771.049138
193708920,1.3298469,false_positive,2190.0,2458732.453924
169461816,17.8552322,planet,8831.6711744,2459800.506508
1965256662,4.3170598,false_positive,10240.0,2458727.428216
169187982,1.764534,false_positive,27120.0,2459446.399559
220396259,0.91677,false_positive,276.272,2458355.6259
29117085,13.247777,false_positive,13420.0,2458846.993395
416539317,2.2019606,false_positive,960.0,2459604.715425
253030300,2.8300213,false_positive,3790.0,2458865.943138
393251073,14.9857436,false_positive,9980.0,2458849.115258
373614579,8.2064867,false_positive,29281.2259569,2459605.774678
454248975,3.9014904,planet,9050.0,2459359.902982
145750719,3.5608112,planet,4890.0,2459468.532701
390157607,0.3859142,false_positive,5590.0,2458623.662171
369861731,3.8780401,false_positive,5030.0,2459387.095741
262531275,2.4843369,false_positive,4450.0,2459141.054998
337274055,4.8435717,false_positive,6120.0,2459383.590441
327210623,2.128423,false_positive,11080.0,2459384.957213
160390955,4.4178042,planet,6790.1682056,2459799.383297
220016044,0.9399664,false_positive,587.9364245,2459088.390424
1976308113,2.7568649,false_positive,18380.0,2458761.60297
396133015,5.2667367,planet,2910.0,2459847.67339
358186451,1.3176767,false_positive,530.0,2459851.521255
316606244,3.310636,false_positive,590.0,2458762.172026
305478010,3.121339,false_positive,26300.0,2458762.231266
295413003,3.0373017,false_positive,6290.0,2458757.57084
289661991,2.8989758,planet,3680.0,2459937.078969
138497780,3.6754815,false_positive,9843.1330115,2459549.76003
207084429,4.89577,false_positive,360.0,2458356.07068
239136269,1.0590994,false_positive,5155.2973108,2459501.092732
262530873,2.24172,false_positive,23700.0,2458356.28606
357538688,13.2681095,false_positive,2140.0,2459315.913002
303867090,1.3168344,false_positive,3640.0,2459359.446834
310267134,0.5438807,false_positive,3390.0,2458681.71335
139285832,0.77685,planet,830.0,2459062.446886
306648160,3.6525305,planet,9770.0,2458681.48892
305512837,3.0223957,false_positive,14800.0,2459386.357734
224245334,3.7852328,planet,1338.8791278,2459089.918368
194795551,2.0180196,planet,15190.0,2459383.760485
440113053,1.805376,planet,21680.3724998,2459854.762356
267650535,4.0088245,planet,21483.7462243,2459853.969135
13023738,8.0635,false_positive,5180.0,2459104.87232
302766000,0.2573207,false_positive,1330.0,2459550.344183
251209368,3.0071496,false_positive,3310.0,2459209.022223
220076110,4.808498,planet,11010.0,2459189.97794
464067218,1.3934565,false_positive,2530.0,2460015.013078
114749636,4.6027498,planet,7456.7037756,2459089.500823
463681005,0.5465391,false_positive,3122.1584293,2460014.80407
194179013,3.1785277,false_positive,20330.0,2459384.151235
58046864,2.3651663,false_positive,15360.0,2458680.4761
131581531,3.0591641,false_positive,2110.0,2459251.478562
41865539,1.26092,false_positive,4825.94,2458354.86627
267867517,2.6816329,false_positive,3100.0,2458787.3585
267484653,1.7384809,false_positive,3882.8974217,2459853.828611
233948455,1.4822451,planet,21920.0,2459854.418388
233831759,2.9708603,false_positive,4020.0,2458785.269757
124379043,1.962292,planet,20910.0,2459227.308665
5024743,12.4498835,false_positive,1827.0,2459990.141393
78775584,5.5553784,false_positive,1050.0,2459302.160259
105801221,3.0750728,false_positive,510.0,2459302.065555
131581522,3.059168,false_positive,7610.0,2459964.260816
452006073,1.2669382,planet,2580.0,2459331.967282
443042089,0.5496848,false_positive,2860.0,2460014.890217
428699140,1.9268037,planet,2260.0,2459332.242276
376740324,4.5300175,false_positive,35800.0,2459327.095663
391903064,4.6658007,planet,565.0,2460174.14998
412259468,2.6535777,false_positive,1446.2753601,2459229.684104
146244533,8.8088443,false_positive,3550.0,2459296.556389
55452495,17.7082945,false_positive,2341.0,2460108.108861
464300749,18.0953159,planet,3176.0,2460031.240934
280655495,5.8769438,planet,7168.7849256,2459990.15956
435861696,5.6902814,false_positive,21290.0,2458779.819452
398912927,19.8875338,false_positive,3020.0,2458766.790402
1979500576,2.6342729,false_positive,3190.0,2458784.456622
455784423,3.9365629,planet,15461.0,2459878.618825
189380158,1.9617969,planet,14086.214603,2460611.886686
429414530,2.6340964,false_positive,2250.0,2458784.455915
80478272,5.0859432,false_positive,7091.0,2459878.348748
151483286,4.0397189,planet,15110.0,2459245.632019
29781292,56.0045056,planet,767.9192527,2460129.286313
268042363,4.6141256,false_positive,4920.0,2459990.605838
114103134,1.1468708,false_positive,2762.6275979,2459963.68315
382626661,17.6174716,planet,659.8868455,2460940.862484
190981760,3.5463582,false_positive,6020.0,2459278.824926
155986102,6.87168,false_positive,39248.4,2458360.61731
131036011,11.0701242,false_positive,11750.0,2459273.404704
185482513,1.2368321,false_positive,1930.0,2459279.83151
184670625,0.5241284,false_positive,2400.0,2459278.383405
130191319,1.6117444,false_positive,3120.0,2459250.615192
116156517,5.36777,planet,6650.0,2459108.86073
129881395,3.3630421,false_positive,20990.0,2459252.696743
61205803,4.2186625,planet,18527.6525232,2459855.36278
453230066,1.5492212,false_positive,1420.0,2458813.485731
98286422,2.9646096,false_positive,27860.0,2459252.308895
81231810,5.4521068,false_positive,8170.0,2459223.264644
182470056,0.879268,false_positive,4550.0,2459252.298703
277103955,1.3090665,false_positive,209.0,2460206.239013
178162579,3.5514016,planet,8480.0,2459225.449603
387342052,3.5524144,planet,2060.0,2459574.31635
177612321,3.145502,false_positive,6190.0,2459223.653303
120723776,2.8831285,false_positive,26290.0,2460749.273502
104022675,0.7428708,false_positive,4970.0,2459331.223979
61117473,6.1836211,false_positive,10508.1307083,2460073.821503
175079720,2.2623261,false_positive,2940.0,2459274.96923
173860688,0.845657,false_positive,390.0,2458541.414379
419419534,1.680148,false_positive,1420.0,2459278.794388
69838258,6.73069,false_positive,14721.7,2458354.57336
80174172,1.1104301,false_positive,4870.0,2459278.729272
153197346,2.642447,false_positive,4700.0,2458540.491991
71854732,3.1004285,false_positive,12784.0,2459909.663353
374778982,2.3882776,false_positive,12572.0,2459906.847676
354151219,3.5639862,false_positive,2126.0,2459907.512799
346626688,4.4085194,planet,8977.0354304,2459886.331856
9033144,4.7150255,false_positive,4566.0,2460202.579344
285524410,3.0244222,false_positive,267015.5224574,2459964.898137
437156845,3.4906402,false_positive,4580.0,2459246.599677
172630205,0.599092,false_positive,1290.0,2459226.23093
150030205,4.5117295,planet,306.1299697,2460980.715227
9102327,3.2615,false_positive,1652.28,2458354.54332
152685831,3.4714171,false_positive,3580.0,2459250.856372
7904580,15.8346011,false_positive,18000.0,2459249.62041
50943163,2.4254068,false_positive,1910.0,2458810.750472
458876004,3.6923071,false_positive,14130.0,2458814.425212
34551972,4.8542148,false_positive,7842.3157995,2459885.446229
77031413,1.38665,false_positive,24680.0,2459110.92156
285272237,4.6401269,planet,9954.9098835,2459886.284961
28873762,3.105654,false_positive,12400.0,2459518.690795
412257781,1.1894812,false_positive,4130.0,2459253.364143
155807906,0.4057204,false_positive,2620.0,2459253.168845
151930063,5.2201338,false_positive,6040.0,2459963.999386
123106490,3.3004862,false_positive,2403.5706041,2459963.591728
4999813,2.0849517,false_positive,2380.0,2459226.726213
146836153,2.3252878,false_positive,29370.954615,2459964.82553
360816293,3.5506084,false_positive,16040.0,2458650.905593
66356824,3.55562,false_positive,2610.0,2459109.39216
466318137,1.1216021,false_positive,3599.1066292,2460014.80544
449549170,1.4753526,false_positive,870.0,2460068.914155
158551257,0.9023951,false_positive,5385.0871091,2459797.231728
63452790,2.6843081,planet,18209.9206621,2459392.813554
122596693,3.5256535,planet,23882.7029386,2459420.667731
22233480,7.4463034,planet,4045.7241785,2459396.409578
179034327,17.9635083,planet,1266.94519,2458417.605025
164786087,4.0822894,planet,16484.9762858,2459391.084226
158241252,1.8498567,planet,195.4102498,2459415.15198
158388163,4.2253498,planet,7240.8152367,2459394.539688
4616072,4.1876154,planet,10906.185708,2459201.891355
165202476,2.9093856,planet,45160.0,2459168.476368
71401634,0.2476684,false_positive,2460.0,2459169.548716
20178111,1.734422,false_positive,1230.0,2459198.7024
305550963,1.5891628,false_positive,3550.0,2459850.65687
178155732,5.9739124,planet,232.5621027,2459120.537697
271439193,6.2329571,false_positive,2367.0,2459876.941322
270435047,1.8011961,false_positive,2280.0,2458979.203279
32408928,1.0435229,false_positive,4970.0,2459252.322453
187861378,2.1816809,false_positive,1280.0,2459251.531855
108939482,1.1870337,false_positive,8164.5762553,2459963.592775
114103136,1.1471548,false_positive,2670.0,2458515.145173
318054782,0.8335712,false_positive,3340.0,2459226.922752
141405814,1.1355457,false_positive,393.5764226,2460717.457076
137899948,2.4552388,planet,44130.1605859,2459420.803667
138359318,1.0186989,planet,91558.6353269,2459769.924018
243333538,2.9985667,false_positive,28040.9068572,2459772.753949
48217457,3.1208396,planet,17027.4064902,2459422.76782
138644215,1.5449334,planet,4941.8700913,2459420.580429
27774415,4.9427985,planet,11349.4838661,2459422.773399
299220166,3.2175184,planet,12691.8036893,2459770.385346
33521996,3.3252703,planet,34741.7763037,2459220.820401
449197624,6.7934811,false_positive,5400.0,2459187.795987
264460005,3.0929206,false_positive,5640.0,2459194.816461
33692729,13.6308024,planet,1179.1033339,2458474.569581
219379012,1.5464949,false_positive,930.0,2459168.724537
155947004,9.4258906,false_positive,4450.0,2458973.711868
154293917,6.6080989,planet,6740.0,2458978.133817
444523623,2.041659,false_positive,3230.0,2458979.93011
1129033,1.3600283,planet,19427.6944703,2459168.520849
312548415,2.2437501,false_positive,2880.0,2458981.5001
20303110,3.8961515,false_positive,8620.0,2458975.507347
20182780,4.3533211,planet,21740.0,2459715.022491
604863428,3.2358535,false_positive,5460.0,2458981.690526
319282294,1.1385671,false_positive,6220.0,2458514.968282
43647325,3.1615697,planet,17482.2328085,2459176.768453
126357909,1.2247985,false_positive,7640.0,2458513.957617
113295476,1.820443,false_positive,7330.0,2458514.824342
157528286,1.6562803,false_positive,5610.0,2459251.03979
117979694,1.9784257,false_positive,720.0,2459199.447226
149282072,3.7006742,false_positive,840.0,2459761.942759
76420654,4.9133022,planet,2040.0,2459789.419251
8599009,2.88069,planet,10380.0,2459766.955834
268604331,5.0141991,planet,6026.126007,2459799.901292
48506505,7.7942155,planet,2950.7357104,2459420.812052
75262942,2.6634154,planet,37522.94895,2459421.462837
256364928,2.2185748,planet,25854.2144559,2459770.410421
27318774,3.2432488,planet,17481.8216448,2459422.907793
63211674,8.6004516,planet,3575.6614227,2459422.501343
122441491,3.7970076,planet,16421.7314916,2459420.412953
264508014,3.3119026,planet,7620.7493837,2459422.509996
159098316,3.578757,planet,11391.7385882,2459422.607769
37770169,12.1914558,planet,2625.0570737,2458474.494915
470911286,1.6212474,false_positive,1100.0,2458981.484997
452972453,3.2358247,false_positive,3260.0,2458981.689588
444413256,4.0104917,false_positive,6051.0,2459905.714944
219388773,1.5716819,false_positive,743.4097278,2458412.383444
420446142,5.8423636,false_positive,2280.0,2458980.604616
372505528,3.8974136,false_positive,1990.0,2458977.165523
347011522,17.2045725,false_positive,3770.0,2458973.929734
284528889,4.112385,false_positive,2110.0,2458981.890738
35857242,3.6344447,planet,9230.0,2459169.279248
283015592,3.7027104,false_positive,12813.0,2459879.948933
83053699,3.3378852,false_positive,5564.0,2459876.382409
169532369,3.60364,false_positive,6281.32,2458440.31143
192520375,0.9109508,false_positive,4720.0,2459278.486338
82302240,2.5057108,false_positive,3170.0,2459964.80591
77102895,1.0962372,false_positive,2460.0,2459303.475037
75208638,4.6512523,false_positive,3110.0,2459990.712909
74484886,3.8505662,false_positive,6070.0,2459298.033322
399794420,1.5947535,planet,15065.2565497,2459421.077646
64531556,7.8127906,false_positive,8120.0,2459813.939921
126606859,1.1589013,planet,3470.6759302,2459797.406342
1528696,0.8820624,planet,11755.4509288,2458438.402842
377873569,3.8493846,planet,1372.2876678,2459771.442186
239332587,0.9263237,planet,952.0,2460559.015552
27990610,2.8164979,planet,19270.727034,2459772.312716
209752908,1.752217,planet,77630.4124578,2459420.283409
137903329,7.3405675,planet,11139.7005929,2459423.155978
99224131,2.6915408,planet,7265.0,2460558.071975
269269546,4.45417,planet,21409.0524466,2459798.529256
267572272,2.7974757,planet,18699.8504805,2459911.038989
139528693,2.1751729,planet,7780.6435196,2459175.58961
47911178,3.5857076,planet,11813.302926,2459223.302264
268372005,6.4274159,false_positive,3940.0,2459214.764692
395773226,3.8471662,false_positive,1770.0,2459008.270987
390048041,3.0491667,false_positive,6641.051542,2459720.303663
379629854,2.8278059,false_positive,650.0,2459008.075403
259701242,2.4854887,false_positive,190.9708134,2460984.002776
352682207,5.4146235,planet,4983.0756289,2459720.20187
74197917,1.5040804,false_positive,6130.0,2460015.834821
48276576,0.8334976,false_positive,3841.4834968,2459989.054751
118308828,3.7353995,false_positive,2360.0,2459301.93331
341272282,0.8133123,false_positive,310.0,2459304.022578
151920165,3.4671474,planet,4770.0,2459303.974235
363635669,0.7617828,false_positive,3487.6353826,2460015.058745
268924036,2.0523417,planet,34476.0907387,2459421.60304
193336820,5.006622,planet,1290.0,2460550.715057
120826158,5.1830043,planet,670.0,2459765.914829
305943739,5.3073459,false_positive,200.0,2459441.270166
406190563,1.773346,false_positive,710.0,2459446.222222
239372503,0.8560277,false_positive,247.0,2460366.918358
349972412,82.9294114,planet,13067.7332328,2460059.618864
52640302,1.5732848,planet,16875.7909849,2459229.48943
142532090,9.3202467,planet,2200.0,2459222.401832
247873937,4.6498719,false_positive,8110.0,2459549.304788
59843967,2.5167257,planet,16406.5457432,2459226.05544
284305328,2.2963814,false_positive,7950.0,2459883.460104
120896927,4.7559995,planet,360.5191272,2460984.453442
10974783,3.2174446,false_positive,11554.503179,2459719.596851
257567854,3.532822,planet,11283.619423,2458411.901592
387603144,2.4567112,false_positive,530.0,2459007.401949
407146536,2.0976705,false_positive,2503.6856881,2459385.924603
384386061,5.7626055,false_positive,7420.0,2459380.93326
255918903,1.7201092,false_positive,7570.0,2460098.853045
179582003,104.6162557,planet,6111.4633395,2458413.850483
257605131,16.364873,planet,2075.0944118,2458416.634939
243014114,19.5620458,planet,1397.8148985,2459450.83655
436875934,2.7535993,planet,14460.0,2459883.369678
456862677,15.2664658,planet,16186.172954,2459451.62303
170102285,2.9444273,planet,20291.3838652,2458470.661116
367913453,2.7761628,false_positive,1340.0,2459008.757118
367287018,4.7257129,false_positive,1740.0,2459740.358181
166833457,2.9626402,planet,27118.3262165,2459168.63923
307956396,4.1508803,false_positive,12290.0,2459001.28404
279605855,1.972401,false_positive,7460.0,2459007.051404
176984236,1.7560902,false_positive,1650.0,2459199.325641
72668830,19.9706574,false_positive,1037.3799062,2458399.48997
459942762,0.58644,false_positive,443.281,2458438.83761
266843799,0.8062768,false_positive,660.0,2459331.490509
366443426,15.5718552,planet,380.0,2460266.657375
85593751,3.7224626,planet,19962.6105832,2459885.541633
301289516,1.2089755,planet,668.0,2460231.733831
398572544,3.408833,planet,16032.0,2460229.806391
139733308,4.7633952,planet,13160.629831,2459174.695544
404243877,3.2047072,planet,7448.0,2460227.357032
439842788,3.0717182,planet,14228.6266087,2459450.367505
369480087,0.3643225,false_positive,38216.7895418,2459447.841312
427332229,2.7186256,planet,13160.0,2459498.195167
333657795,0.9260632,planet,221.0,2460233.36735
36592530,2.4841975,planet,10361.0,2460229.465961
39926974,2.2604346,planet,6082.0199641,2459448.652065
380887434,0.3994445,planet,330.8173737,2459474.200243
376981340,4.0249712,false_positive,20420.7314775,2459448.108233
384888319,5.8795752,planet,1352.7622114,2459448.511683
452808876,2.70582,planet,7500.0,2458438.96587
35022727,3.6528112,planet,18681.4630568,2459450.646766
60074373,3.190373,false_positive,42550.0,2459276.406959
365639282,10.8717,false_positive,14603.37238,2458472.41279
332630868,736.5601487,false_positive,3600.0,2458525.417575
268439377,0.9855374,false_positive,3290.0,2459279.259801
237101326,1.5373948,false_positive,2710.0,2459849.641184
236775063,0.7409429,false_positive,2460.0,2459008.383184
235684392,21.7894491,false_positive,12276.8028409,2459743.50843
153065527,13.1757294,planet,2479.3477138,2458388.56746
224601047,7.2087245,false_positive,4690.0,2459003.792406
44898913,2.7299049,planet,7427.7249664,2458413.191882
144193715,9.1512776,planet,1074.0,2460163.674868
31374837,12.4610086,planet,2078.1425981,2458440.630295
122617317,15.0700779,planet,852.6165721,2458394.738879
251086776,726.1175225,false_positive,1707.6927809,2458434.864936
459952217,73.580982,false_positive,347.4450365,2458448.205642
7020254,20.2730282,planet,17182.0,2460238.657358
262662119,4.53347,planet,11929.8619692,2459450.126596
376939759,5.8176452,planet,9178.0,2460231.88252
418761354,2.1747824,planet,560.0,2459494.881247
437704321,2.8492802,planet,3881.5844287,2459448.05066
26017005,4.0984741,planet,16869.9465037,2459449.120055
380907135,4.0460644,planet,8004.0,2460226.955884
262715204,7.1385672,planet,2064.0,2460228.758602
102264230,4.1591512,planet,11970.9341343,2459449.352847
435339847,8.2000875,planet,1079.5927267,2458440.219543
49705089,9.6578504,planet,2300.0,2459226.011756
162577466,3.6772391,false_positive,13763.2116365,2459666.709157
159334269,1.1578392,false_positive,9660.0,2459008.761746
176778112,1.33679,false_positive,700.0,2459169.52007
399444057,2.0714803,false_positive,1660.0,2459008.356209
38686737,2.24704,false_positive,18890.4,2458439.97961
404518509,25.1290153,planet,465.0,2459160.014156
143022742,14.6762658,false_positive,3499.9379734,2458416.548124
256722647,2.9224661,planet,5724.017673,2459855.156794
610976842,4.0248735,planet,23775.0,2460228.933083
206284139,3.0026495,planet,4411.9691117,2460825.442997
98796344,5.358776,planet,2708.4393715,2459168.295274
204650483,9.956296,planet,1024.0,2459312.392162
248250955,0.3011506,planet,1457.6973975,2459361.882335
271169413,3.9649053,planet,1160.5626137,2458597.872164
77228304,0.336826,false_positive,18251.292089,2458410.95064
172464366,2.921685,false_positive,17562.44572,2458470.046418
306362738,2.7817379,planet,12808.3940801,2459221.888774
100389539,4.2809767,planet,7520.0,2459246.158055
310002617,3.1774814,planet,14190.0,2459765.673618
167754523,6.7992776,false_positive,210.0,2459193.22371
289316336,3.0038696,false_positive,760.0,2459033.693724
188989177,1.17409,false_positive,3680.0,2458438.29916
47617038,3.3513304,false_positive,400.0,2459358.397242
178959058,5.4468377,false_positive,842.0,2460061.842391
443658196,4.5006638,false_positive,2110.0,2459351.741023
166184428,16.3363665,planet,3884.6785375,2459335.573188
399642071,2.2887763,false_positive,1890.6463423,2459307.924432
7439481,1.2540806,false_positive,66025.099426,2459333.969005
78055054,4.3888516,planet,24964.547823,2459198.519993
62301521,18.4043334,false_positive,9135.2110162,2458661.048552
354944123,5.538329,planet,1407.1118648,2458654.532426
349576261,225.1037885,planet,10850.1349366,2459132.225854
400786146,22.1536777,false_positive,4469.3198771,2459323.079936
149126400,1.2253159,false_positive,6006.5175069,2459036.84286
137402055,1.9737719,planet,32350.4373939,2459391.459891
48451130,30.3599812,planet,19347.5990647,2459413.718798
317548889,6.8659582,planet,334.0145589,2458469.562003
280307604,4.3229915,false_positive,1980.0,2459244.040521
126772538,1.4700596,false_positive,4760.0,2459251.604328
339672028,10.3311621,planet,4577.0,2460970.45735
206466531,1.42744,false_positive,450.0,2459139.77204
237235093,2.6834113,false_positive,760.0,2459034.03138
100990000,9.5730787,planet,288.090893,2460970.919817
230075120,0.7676706,false_positive,340.0,2459663.9541
229976631,10.7166249,false_positive,1308.3913665,2459390.813098
389371332,3.9077116,false_positive,599.6319099,2458494.060524
138364831,1.6255124,planet,10095.3614497,2459391.112176
27769688,88.495683,planet,2838.5756569,2458733.312542
273231214,22.3428773,planet,5934.9200116,2458719.361769
219854519,31.0343214,planet,1572.1891091,2459394.937884
103604037,19.5202386,false_positive,2962.4035565,2459390.798699
120255950,31.5786847,planet,2119.3256676,2459399.639202
141205978,1.5574603,planet,3900.0,2459662.738608
1001477809,7.6605425,false_positive,5210.0,2458904.350933
198616607,3.6311186,false_positive,6300.0,2459417.473162
7624182,1.1096992,false_positive,620.0,2459199.670069
141616639,3.2428744,false_positive,1470.0,2459032.680649
141488193,56.4043748,planet,9060.0,2459031.931632
170634116,3.6623918,planet,12253.6582523,2459174.669346
71396541,6.269716,false_positive,1240.0,2459031.311744
300011941,1.8141215,false_positive,129.4041201,2458327.104401
